Device/Package xcvu095ffvc2104 11/17/2014 14:34:44,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
BF16,IO_L23N_T3U_N9_I2C_SDA_65,3U,65,HP,NA,NA
BE19,IO_L22P_T3U_N6_DBC_AD0P_D04_65,3U,65,HP,NA,NA
BF19,IO_L22N_T3U_N7_DBC_AD0N_D05_65,3U,65,HP,NA,NA
BD18,IO_L21P_T3L_N4_AD8P_D06_65,3L,65,HP,NA,NA
BE18,IO_L21N_T3L_N5_AD8N_D07_65,3L,65,HP,NA,NA
BE17,IO_L20P_T3L_N2_AD1P_D08_65,3L,65,HP,NA,NA
BF17,IO_L20N_T3L_N3_AD1N_D09_65,3L,65,HP,NA,NA
BD17,IO_L19P_T3L_N0_DBC_AD9P_D10_65,3L,65,HP,NA,NA
BD16,IO_L19N_T3L_N1_DBC_AD9N_D11_65,3L,65,HP,NA,NA
BC20,IO_L18P_T2U_N10_AD2P_D12_65,2U,65,HP,NA,NA
BC19,IO_L18N_T2U_N11_AD2N_D13_65,2U,65,HP,NA,NA
BA19,IO_L17P_T2U_N8_AD10P_D14_65,2U,65,HP,NA,NA
BB19,IO_L17N_T2U_N9_AD10N_D15_65,2U,65,HP,NA,NA
BA21,IO_L16P_T2U_N6_QBC_AD3P_A00_D16_65,2U,65,HP,NA,NA
BB21,IO_L16N_T2U_N7_QBC_AD3N_A01_D17_65,2U,65,HP,NA,NA
BB18,IO_L15P_T2L_N4_AD11P_A02_D18_65,2L,65,HP,NA,NA
BC18,IO_L15N_T2L_N5_AD11N_A03_D19_65,2L,65,HP,NA,NA
AY20,IO_L14P_T2L_N2_GC_A04_D20_65,2L,65,HP,NA,NA
BA20,IO_L14N_T2L_N3_GC_A05_D21_65,2L,65,HP,NA,NA
BC21,IO_T2U_N12_CSI_ADV_B_65,2U,65,HP,NA,NA
AY19,IO_L13P_T2L_N0_GC_QBC_A06_D22_65,2L,65,HP,NA,NA
AY18,IO_L13N_T2L_N1_GC_QBC_A07_D23_65,2L,65,HP,NA,NA
AV20,IO_L12P_T1U_N10_GC_A08_D24_65,1U,65,HP,NA,NA
AW20,IO_L12N_T1U_N11_GC_A09_D25_65,1U,65,HP,NA,NA
AV19,IO_T1U_N12_PERSTN1_65,1U,65,HP,NA,NA
AW18,IO_L11P_T1U_N8_GC_A10_D26_65,1U,65,HP,NA,NA
AW17,IO_L11N_T1U_N9_GC_A11_D27_65,1U,65,HP,NA,NA
AV21,IO_L10P_T1U_N6_QBC_AD4P_A12_D28_65,1U,65,HP,NA,NA
AW21,IO_L10N_T1U_N7_QBC_AD4N_A13_D29_65,1U,65,HP,NA,NA
AU18,IO_L9P_T1L_N4_AD12P_A14_D30_65,1L,65,HP,NA,NA
AV18,IO_L9N_T1L_N5_AD12N_A15_D31_65,1L,65,HP,NA,NA
AT21,IO_L8P_T1L_N2_AD5P_A16_65,1L,65,HP,NA,NA
AU21,IO_L8N_T1L_N3_AD5N_A17_65,1L,65,HP,NA,NA
AT19,IO_L7P_T1L_N0_QBC_AD13P_A18_65,1L,65,HP,NA,NA
AU19,IO_L7N_T1L_N1_QBC_AD13N_A19_65,1L,65,HP,NA,NA
AR20,IO_L6P_T0U_N10_AD6P_A20_65,0U,65,HP,NA,NA
AT20,IO_L6N_T0U_N11_AD6N_A21_65,0U,65,HP,NA,NA
AR19,IO_L5P_T0U_N8_AD14P_A22_65,0U,65,HP,NA,NA
AR18,IO_L5N_T0U_N9_AD14N_A23_65,0U,65,HP,NA,NA
AM21,IO_L4P_T0U_N6_DBC_AD7P_A24_65,0U,65,HP,NA,NA
AN21,IO_L4N_T0U_N7_DBC_AD7N_A25_65,0U,65,HP,NA,NA
AM19,IO_L3P_T0L_N4_AD15P_A26_65,0L,65,HP,NA,NA
AN19,IO_L3N_T0L_N5_AD15N_A27_65,0L,65,HP,NA,NA
AN20,IO_L2P_T0L_N2_FOE_B_65,0L,65,HP,NA,NA
AP20,IO_L2N_T0L_N3_FWE_FCS2_B_65,0L,65,HP,NA,NA
AP21,IO_T0U_N12_VRP_A28_65,0U,65,HP,NA,NA
AN18,IO_L1P_T0L_N0_DBC_RS0_65,0L,65,HP,NA,NA
AP18,IO_L1N_T0L_N1_DBC_RS1_65,0L,65,HP,NA,NA
AM18,VREF_65,NA,65,HP,NA,NA
BE24,IO_L24P_T3U_N10_66,3U,66,HP,NA,NA
BF24,IO_L24N_T3U_N11_66,3U,66,HP,NA,NA
BD21,IO_T3U_N12_66,3U,66,HP,NA,NA
BD23,IO_L23P_T3U_N8_66,3U,66,HP,NA,NA
BE23,IO_L23N_T3U_N9_66,3U,66,HP,NA,NA
BF21,IO_L22P_T3U_N6_DBC_AD0P_66,3U,66,HP,NA,NA
BF22,IO_L22N_T3U_N7_DBC_AD0N_66,3U,66,HP,NA,NA
BB24,IO_L21P_T3L_N4_AD8P_66,3L,66,HP,NA,NA
BC24,IO_L21N_T3L_N5_AD8N_66,3L,66,HP,NA,NA
BD22,IO_L20P_T3L_N2_AD1P_66,3L,66,HP,NA,NA
BE22,IO_L20N_T3L_N3_AD1N_66,3L,66,HP,NA,NA
BB23,IO_L19P_T3L_N0_DBC_AD9P_66,3L,66,HP,NA,NA
BC23,IO_L19N_T3L_N1_DBC_AD9N_66,3L,66,HP,NA,NA
AY25,IO_L18P_T2U_N10_AD2P_66,2U,66,HP,NA,NA
BA25,IO_L18N_T2U_N11_AD2N_66,2U,66,HP,NA,NA
BA22,IO_L17P_T2U_N8_AD10P_66,2U,66,HP,NA,NA
BB22,IO_L17N_T2U_N9_AD10N_66,2U,66,HP,NA,NA
AY24,IO_L16P_T2U_N6_QBC_AD3P_66,2U,66,HP,NA,NA
BA24,IO_L16N_T2U_N7_QBC_AD3N_66,2U,66,HP,NA,NA
AY22,IO_L15P_T2L_N4_AD11P_66,2L,66,HP,NA,NA
AY23,IO_L15N_T2L_N5_AD11N_66,2L,66,HP,NA,NA
AW22,IO_L14P_T2L_N2_GC_66,2L,66,HP,NA,NA
AW23,IO_L14N_T2L_N3_GC_66,2L,66,HP,NA,NA
AW25,IO_T2U_N12_66,2U,66,HP,NA,NA
AV23,IO_L13P_T2L_N0_GC_QBC_66,2L,66,HP,NA,NA
AV24,IO_L13N_T2L_N1_GC_QBC_66,2L,66,HP,NA,NA
AT24,IO_L12P_T1U_N10_GC_66,1U,66,HP,NA,NA
AT25,IO_L12N_T1U_N11_GC_66,1U,66,HP,NA,NA
AV25,IO_T1U_N12_66,1U,66,HP,NA,NA
AU23,IO_L11P_T1U_N8_GC_66,1U,66,HP,NA,NA
AU24,IO_L11N_T1U_N9_GC_66,1U,66,HP,NA,NA
AT26,IO_L10P_T1U_N6_QBC_AD4P_66,1U,66,HP,NA,NA
AU26,IO_L10N_T1U_N7_QBC_AD4N_66,1U,66,HP,NA,NA
AT22,IO_L9P_T1L_N4_AD12P_66,1L,66,HP,NA,NA
AU22,IO_L9N_T1L_N5_AD12N_66,1L,66,HP,NA,NA
AR24,IO_L8P_T1L_N2_AD5P_66,1L,66,HP,NA,NA
AR25,IO_L8N_T1L_N3_AD5N_66,1L,66,HP,NA,NA
AR22,IO_L7P_T1L_N0_QBC_AD13P_66,1L,66,HP,NA,NA
AR23,IO_L7N_T1L_N1_QBC_AD13N_66,1L,66,HP,NA,NA
AP26,IO_L6P_T0U_N10_AD6P_66,0U,66,HP,NA,NA
AP27,IO_L6N_T0U_N11_AD6N_66,0U,66,HP,NA,NA
AM24,IO_L5P_T0U_N8_AD14P_66,0U,66,HP,NA,NA
AN24,IO_L5N_T0U_N9_AD14N_66,0U,66,HP,NA,NA
AN25,IO_L4P_T0U_N6_DBC_AD7P_66,0U,66,HP,NA,NA
AP25,IO_L4N_T0U_N7_DBC_AD7N_66,0U,66,HP,NA,NA
AP22,IO_L3P_T0L_N4_AD15P_66,0L,66,HP,NA,NA
AP23,IO_L3N_T0L_N5_AD15N_66,0L,66,HP,NA,NA
AM26,IO_L2P_T0L_N2_66,0L,66,HP,NA,NA
AN26,IO_L2N_T0L_N3_66,0L,66,HP,NA,NA
AM27,IO_T0U_N12_VRP_66,0U,66,HP,NA,NA
AM23,IO_L1P_T0L_N0_DBC_66,0L,66,HP,NA,NA
AN23,IO_L1N_T0L_N1_DBC_66,0L,66,HP,NA,NA
AM22,VREF_66,NA,66,HP,NA,NA
BC28,IO_L24P_T3U_N10_67,3U,67,HP,NA,NA
BD28,IO_L24N_T3U_N11_67,3U,67,HP,NA,NA
BD27,IO_T3U_N12_67,3U,67,HP,NA,NA
BE25,IO_L23P_T3U_N8_67,3U,67,HP,NA,NA
BF25,IO_L23N_T3U_N9_67,3U,67,HP,NA,NA
BE27,IO_L22P_T3U_N6_DBC_AD0P_67,3U,67,HP,NA,NA
BE28,IO_L22N_T3U_N7_DBC_AD0N_67,3U,67,HP,NA,NA
BC26,IO_L21P_T3L_N4_AD8P_67,3L,67,HP,NA,NA
BD26,IO_L21N_T3L_N5_AD8N_67,3L,67,HP,NA,NA
BF26,IO_L20P_T3L_N2_AD1P_67,3L,67,HP,NA,NA
BF27,IO_L20N_T3L_N3_AD1N_67,3L,67,HP,NA,NA
BC25,IO_L19P_T3L_N0_DBC_AD9P_67,3L,67,HP,NA,NA
BD25,IO_L19N_T3L_N1_DBC_AD9N_67,3L,67,HP,NA,NA
BA29,IO_L18P_T2U_N10_AD2P_67,2U,67,HP,NA,NA
BB29,IO_L18N_T2U_N11_AD2N_67,2U,67,HP,NA,NA
BA26,IO_L17P_T2U_N8_AD10P_67,2U,67,HP,NA,NA
BB26,IO_L17N_T2U_N9_AD10N_67,2U,67,HP,NA,NA
BA27,IO_L16P_T2U_N6_QBC_AD3P_67,2U,67,HP,NA,NA
BB27,IO_L16N_T2U_N7_QBC_AD3N_67,2U,67,HP,NA,NA
AY29,IO_L15P_T2L_N4_AD11P_67,2L,67,HP,NA,NA
AY30,IO_L15N_T2L_N5_AD11N_67,2L,67,HP,NA,NA
AW27,IO_L14P_T2L_N2_GC_67,2L,67,HP,NA,NA
AW28,IO_L14N_T2L_N3_GC_67,2L,67,HP,NA,NA
BB28,IO_T2U_N12_67,2U,67,HP,NA,NA
AY27,IO_L13P_T2L_N0_GC_QBC_67,2L,67,HP,NA,NA
AY28,IO_L13N_T2L_N1_GC_QBC_67,2L,67,HP,NA,NA
AV29,IO_L12P_T1U_N10_GC_67,1U,67,HP,NA,NA
AV30,IO_L12N_T1U_N11_GC_67,1U,67,HP,NA,NA
AW30,IO_T1U_N12_67,1U,67,HP,NA,NA
AU28,IO_L11P_T1U_N8_GC_67,1U,67,HP,NA,NA
AV28,IO_L11N_T1U_N9_GC_67,1U,67,HP,NA,NA
AT30,IO_L10P_T1U_N6_QBC_AD4P_67,1U,67,HP,NA,NA
AT31,IO_L10N_T1U_N7_QBC_AD4N_67,1U,67,HP,NA,NA
AT29,IO_L9P_T1L_N4_AD12P_67,1L,67,HP,NA,NA
AU29,IO_L9N_T1L_N5_AD12N_67,1L,67,HP,NA,NA
AT27,IO_L8P_T1L_N2_AD5P_67,1L,67,HP,NA,NA
AU27,IO_L8N_T1L_N3_AD5N_67,1L,67,HP,NA,NA
AV26,IO_L7P_T1L_N0_QBC_AD13P_67,1L,67,HP,NA,NA
AW26,IO_L7N_T1L_N1_QBC_AD13N_67,1L,67,HP,NA,NA
AN30,IO_L6P_T0U_N10_AD6P_67,0U,67,HP,NA,NA
AP30,IO_L6N_T0U_N11_AD6N_67,0U,67,HP,NA,NA
AR27,IO_L5P_T0U_N8_AD14P_67,0U,67,HP,NA,NA
AR28,IO_L5N_T0U_N9_AD14N_67,0U,67,HP,NA,NA
AR29,IO_L4P_T0U_N6_DBC_AD7P_67,0U,67,HP,NA,NA
AR30,IO_L4N_T0U_N7_DBC_AD7N_67,0U,67,HP,NA,NA
AM29,IO_L3P_T0L_N4_AD15P_67,0L,67,HP,NA,NA
AN29,IO_L3N_T0L_N5_AD15N_67,0L,67,HP,NA,NA
AM31,IO_L2P_T0L_N2_67,0L,67,HP,NA,NA
AN31,IO_L2N_T0L_N3_67,0L,67,HP,NA,NA
AP31,IO_T0U_N12_VRP_67,0U,67,HP,NA,NA
AN28,IO_L1P_T0L_N0_DBC_67,0L,67,HP,NA,NA
AP28,IO_L1N_T0L_N1_DBC_67,0L,67,HP,NA,NA
AM28,VREF_67,NA,67,HP,NA,NA
BF30,IO_L24P_T3U_N10_68,3U,68,HP,NA,NA
BF31,IO_L24N_T3U_N11_68,3U,68,HP,NA,NA
BA30,IO_T3U_N12_68,3U,68,HP,NA,NA
BC31,IO_L23P_T3U_N8_68,3U,68,HP,NA,NA
BD31,IO_L23N_T3U_N9_68,3U,68,HP,NA,NA
BE29,IO_L22P_T3U_N6_DBC_AD0P_68,3U,68,HP,NA,NA
BF29,IO_L22N_T3U_N7_DBC_AD0N_68,3U,68,HP,NA,NA
BA31,IO_L21P_T3L_N4_AD8P_68,3L,68,HP,NA,NA
BB31,IO_L21N_T3L_N5_AD8N_68,3L,68,HP,NA,NA
BD30,IO_L20P_T3L_N2_AD1P_68,3L,68,HP,NA,NA
BE30,IO_L20N_T3L_N3_AD1N_68,3L,68,HP,NA,NA
BC29,IO_L19P_T3L_N0_DBC_AD9P_68,3L,68,HP,NA,NA
BC30,IO_L19N_T3L_N1_DBC_AD9N_68,3L,68,HP,NA,NA
BA36,IO_L18P_T2U_N10_AD2P_68,2U,68,HP,NA,NA
BB36,IO_L18N_T2U_N11_AD2N_68,2U,68,HP,NA,NA
BB32,IO_L17P_T2U_N8_AD10P_68,2U,68,HP,NA,NA
BB33,IO_L17N_T2U_N9_AD10N_68,2U,68,HP,NA,NA
BA34,IO_L16P_T2U_N6_QBC_AD3P_68,2U,68,HP,NA,NA
BB34,IO_L16N_T2U_N7_QBC_AD3N_68,2U,68,HP,NA,NA
AY32,IO_L15P_T2L_N4_AD11P_68,2L,68,HP,NA,NA
BA32,IO_L15N_T2L_N5_AD11N_68,2L,68,HP,NA,NA
AW33,IO_L14P_T2L_N2_GC_68,2L,68,HP,NA,NA
AY33,IO_L14N_T2L_N3_GC_68,2L,68,HP,NA,NA
BA35,IO_T2U_N12_68,2U,68,HP,NA,NA
AY34,IO_L13P_T2L_N0_GC_QBC_68,2L,68,HP,NA,NA
AY35,IO_L13N_T2L_N1_GC_QBC_68,2L,68,HP,NA,NA
AU33,IO_L12P_T1U_N10_GC_68,1U,68,HP,NA,NA
AU34,IO_L12N_T1U_N11_GC_68,1U,68,HP,NA,NA
AW32,IO_T1U_N12_68,1U,68,HP,NA,NA
AV33,IO_L11P_T1U_N8_GC_68,1U,68,HP,NA,NA
AV34,IO_L11N_T1U_N9_GC_68,1U,68,HP,NA,NA
AV36,IO_L10P_T1U_N6_QBC_AD4P_68,1U,68,HP,NA,NA
AW36,IO_L10N_T1U_N7_QBC_AD4N_68,1U,68,HP,NA,NA
AV35,IO_L9P_T1L_N4_AD12P_68,1L,68,HP,NA,NA
AW35,IO_L9N_T1L_N5_AD12N_68,1L,68,HP,NA,NA
AU31,IO_L8P_T1L_N2_AD5P_68,1L,68,HP,NA,NA
AU32,IO_L8N_T1L_N3_AD5N_68,1L,68,HP,NA,NA
AV31,IO_L7P_T1L_N0_QBC_AD13P_68,1L,68,HP,NA,NA
AW31,IO_L7N_T1L_N1_QBC_AD13N_68,1L,68,HP,NA,NA
AR36,IO_L6P_T0U_N10_AD6P_68,0U,68,HP,NA,NA
AT36,IO_L6N_T0U_N11_AD6N_68,0U,68,HP,NA,NA
AP33,IO_L5P_T0U_N8_AD14P_68,0U,68,HP,NA,NA
AR33,IO_L5N_T0U_N9_AD14N_68,0U,68,HP,NA,NA
AR35,IO_L4P_T0U_N6_DBC_AD7P_68,0U,68,HP,NA,NA
AT35,IO_L4N_T0U_N7_DBC_AD7N_68,0U,68,HP,NA,NA
AR32,IO_L3P_T0L_N4_AD15P_68,0L,68,HP,NA,NA
AT32,IO_L3N_T0L_N5_AD15N_68,0L,68,HP,NA,NA
AR34,IO_L2P_T0L_N2_68,0L,68,HP,NA,NA
AT34,IO_L2N_T0L_N3_68,0L,68,HP,NA,NA
AU36,IO_T0U_N12_VRP_68,0U,68,HP,NA,NA
AN32,IO_L1P_T0L_N0_DBC_68,0L,68,HP,NA,NA
AP32,IO_L1N_T0L_N1_DBC_68,0L,68,HP,NA,NA
AM32,VREF_68,NA,68,HP,NA,NA
B26,IO_L24P_T3U_N10_69,3U,69,HP,NA,NA
A26,IO_L24N_T3U_N11_69,3U,69,HP,NA,NA
E26,IO_T3U_N12_69,3U,69,HP,NA,NA
D29,IO_L23P_T3U_N8_69,3U,69,HP,NA,NA
C29,IO_L23N_T3U_N9_69,3U,69,HP,NA,NA
B27,IO_L22P_T3U_N6_DBC_AD0P_69,3U,69,HP,NA,NA
B28,IO_L22N_T3U_N7_DBC_AD0N_69,3U,69,HP,NA,NA
C27,IO_L21P_T3L_N4_AD8P_69,3L,69,HP,NA,NA
C28,IO_L21N_T3L_N5_AD8N_69,3L,69,HP,NA,NA
A28,IO_L20P_T3L_N2_AD1P_69,3L,69,HP,NA,NA
A29,IO_L20N_T3L_N3_AD1N_69,3L,69,HP,NA,NA
D26,IO_L19P_T3L_N0_DBC_AD9P_69,3L,69,HP,NA,NA
D27,IO_L19N_T3L_N1_DBC_AD9N_69,3L,69,HP,NA,NA
E27,IO_L18P_T2U_N10_AD2P_69,2U,69,HP,NA,NA
E28,IO_L18N_T2U_N11_AD2N_69,2U,69,HP,NA,NA
F29,IO_L17P_T2U_N8_AD10P_69,2U,69,HP,NA,NA
E29,IO_L17N_T2U_N9_AD10N_69,2U,69,HP,NA,NA
G26,IO_L16P_T2U_N6_QBC_AD3P_69,2U,69,HP,NA,NA
F26,IO_L16N_T2U_N7_QBC_AD3N_69,2U,69,HP,NA,NA
G28,IO_L15P_T2L_N4_AD11P_69,2L,69,HP,NA,NA
F28,IO_L15N_T2L_N5_AD11N_69,2L,69,HP,NA,NA
J27,IO_L14P_T2L_N2_GC_69,2L,69,HP,NA,NA
H27,IO_L14N_T2L_N3_GC_69,2L,69,HP,NA,NA
G27,IO_T2U_N12_69,2U,69,HP,NA,NA
H28,IO_L13P_T2L_N0_GC_QBC_69,2L,69,HP,NA,NA
H29,IO_L13N_T2L_N1_GC_QBC_69,2L,69,HP,NA,NA
K29,IO_L12P_T1U_N10_GC_69,1U,69,HP,NA,NA
J29,IO_L12N_T1U_N11_GC_69,1U,69,HP,NA,NA
L26,IO_T1U_N12_69,1U,69,HP,NA,NA
K27,IO_L11P_T1U_N8_GC_69,1U,69,HP,NA,NA
K28,IO_L11N_T1U_N9_GC_69,1U,69,HP,NA,NA
K26,IO_L10P_T1U_N6_QBC_AD4P_69,1U,69,HP,NA,NA
J26,IO_L10N_T1U_N7_QBC_AD4N_69,1U,69,HP,NA,NA
L28,IO_L9P_T1L_N4_AD12P_69,1L,69,HP,NA,NA
L29,IO_L9N_T1L_N5_AD12N_69,1L,69,HP,NA,NA
N27,IO_L8P_T1L_N2_AD5P_69,1L,69,HP,NA,NA
M27,IO_L8N_T1L_N3_AD5N_69,1L,69,HP,NA,NA
N28,IO_L7P_T1L_N0_QBC_AD13P_69,1L,69,HP,NA,NA
M28,IO_L7N_T1L_N1_QBC_AD13N_69,1L,69,HP,NA,NA
M30,IO_L6P_T0U_N10_AD6P_69,0U,69,HP,NA,NA
L30,IO_L6N_T0U_N11_AD6N_69,0U,69,HP,NA,NA
K31,IO_L5P_T0U_N8_AD14P_69,0U,69,HP,NA,NA
J31,IO_L5N_T0U_N9_AD14N_69,0U,69,HP,NA,NA
N29,IO_L4P_T0U_N6_DBC_AD7P_69,0U,69,HP,NA,NA
N30,IO_L4N_T0U_N7_DBC_AD7N_69,0U,69,HP,NA,NA
K32,IO_L3P_T0L_N4_AD15P_69,0L,69,HP,NA,NA
J32,IO_L3N_T0L_N5_AD15N_69,0L,69,HP,NA,NA
N32,IO_L2P_T0L_N2_69,0L,69,HP,NA,NA
M32,IO_L2N_T0L_N3_69,0L,69,HP,NA,NA
J30,IO_T0U_N12_VRP_69,0U,69,HP,NA,NA
M31,IO_L1P_T0L_N0_DBC_69,0L,69,HP,NA,NA
L31,IO_L1N_T0L_N1_DBC_69,0L,69,HP,NA,NA
P27,VREF_69,NA,69,HP,NA,NA
C22,IO_L24P_T3U_N10_70,3U,70,HP,NA,NA
B22,IO_L24N_T3U_N11_70,3U,70,HP,NA,NA
D22,IO_T3U_N12_70,3U,70,HP,NA,NA
B25,IO_L23P_T3U_N8_70,3U,70,HP,NA,NA
A25,IO_L23N_T3U_N9_70,3U,70,HP,NA,NA
C23,IO_L22P_T3U_N6_DBC_AD0P_70,3U,70,HP,NA,NA
B23,IO_L22N_T3U_N7_DBC_AD0N_70,3U,70,HP,NA,NA
D25,IO_L21P_T3L_N4_AD8P_70,3L,70,HP,NA,NA
C25,IO_L21N_T3L_N5_AD8N_70,3L,70,HP,NA,NA
A24,IO_L20P_T3L_N2_AD1P_70,3L,70,HP,NA,NA
A23,IO_L20N_T3L_N3_AD1N_70,3L,70,HP,NA,NA
D24,IO_L19P_T3L_N0_DBC_AD9P_70,3L,70,HP,NA,NA
C24,IO_L19N_T3L_N1_DBC_AD9N_70,3L,70,HP,NA,NA
G21,IO_L18P_T2U_N10_AD2P_70,2U,70,HP,NA,NA
F21,IO_L18N_T2U_N11_AD2N_70,2U,70,HP,NA,NA
F24,IO_L17P_T2U_N8_AD10P_70,2U,70,HP,NA,NA
E24,IO_L17N_T2U_N9_AD10N_70,2U,70,HP,NA,NA
F23,IO_L16P_T2U_N6_QBC_AD3P_70,2U,70,HP,NA,NA
E23,IO_L16N_T2U_N7_QBC_AD3N_70,2U,70,HP,NA,NA
G25,IO_L15P_T2L_N4_AD11P_70,2L,70,HP,NA,NA
F25,IO_L15N_T2L_N5_AD11N_70,2L,70,HP,NA,NA
H23,IO_L14P_T2L_N2_GC_70,2L,70,HP,NA,NA
G23,IO_L14N_T2L_N3_GC_70,2L,70,HP,NA,NA
E22,IO_T2U_N12_70,2U,70,HP,NA,NA
H22,IO_L13P_T2L_N0_GC_QBC_70,2L,70,HP,NA,NA
G22,IO_L13N_T2L_N1_GC_QBC_70,2L,70,HP,NA,NA
J24,IO_L12P_T1U_N10_GC_70,1U,70,HP,NA,NA
H24,IO_L12N_T1U_N11_GC_70,1U,70,HP,NA,NA
L25,IO_T1U_N12_70,1U,70,HP,NA,NA
K22,IO_L11P_T1U_N8_GC_70,1U,70,HP,NA,NA
J22,IO_L11N_T1U_N9_GC_70,1U,70,HP,NA,NA
K21,IO_L10P_T1U_N6_QBC_AD4P_70,1U,70,HP,NA,NA
J21,IO_L10N_T1U_N7_QBC_AD4N_70,1U,70,HP,NA,NA
J25,IO_L9P_T1L_N4_AD12P_70,1L,70,HP,NA,NA
H25,IO_L9N_T1L_N5_AD12N_70,1L,70,HP,NA,NA
L23,IO_L8P_T1L_N2_AD5P_70,1L,70,HP,NA,NA
K23,IO_L8N_T1L_N3_AD5N_70,1L,70,HP,NA,NA
L24,IO_L7P_T1L_N0_QBC_AD13P_70,1L,70,HP,NA,NA
K24,IO_L7N_T1L_N1_QBC_AD13N_70,1L,70,HP,NA,NA
M21,IO_L6P_T0U_N10_AD6P_70,0U,70,HP,NA,NA
L21,IO_L6N_T0U_N11_AD6N_70,0U,70,HP,NA,NA
P25,IO_L5P_T0U_N8_AD14P_70,0U,70,HP,NA,NA
N25,IO_L5N_T0U_N9_AD14N_70,0U,70,HP,NA,NA
N22,IO_L4P_T0U_N6_DBC_AD7P_70,0U,70,HP,NA,NA
M22,IO_L4N_T0U_N7_DBC_AD7N_70,0U,70,HP,NA,NA
M26,IO_L3P_T0L_N4_AD15P_70,0L,70,HP,NA,NA
M25,IO_L3N_T0L_N5_AD15N_70,0L,70,HP,NA,NA
P24,IO_L2P_T0L_N2_70,0L,70,HP,NA,NA
N24,IO_L2N_T0L_N3_70,0L,70,HP,NA,NA
P22,IO_T0U_N12_VRP_70,0U,70,HP,NA,NA
N23,IO_L1P_T0L_N0_DBC_70,0L,70,HP,NA,NA
M23,IO_L1N_T0L_N1_DBC_70,0L,70,HP,NA,NA
P21,VREF_70,NA,70,HP,NA,NA
B18,IO_L24P_T3U_N10_71,3U,71,HP,NA,NA
A18,IO_L24N_T3U_N11_71,3U,71,HP,NA,NA
D21,IO_T3U_N12_71,3U,71,HP,NA,NA
A20,IO_L23P_T3U_N8_71,3U,71,HP,NA,NA
A19,IO_L23N_T3U_N9_71,3U,71,HP,NA,NA
C19,IO_L22P_T3U_N6_DBC_AD0P_71,3U,71,HP,NA,NA
C18,IO_L22N_T3U_N7_DBC_AD0N_71,3U,71,HP,NA,NA
B21,IO_L21P_T3L_N4_AD8P_71,3L,71,HP,NA,NA
A21,IO_L21N_T3L_N5_AD8N_71,3L,71,HP,NA,NA
D20,IO_L20P_T3L_N2_AD1P_71,3L,71,HP,NA,NA
D19,IO_L20N_T3L_N3_AD1N_71,3L,71,HP,NA,NA
C20,IO_L19P_T3L_N0_DBC_AD9P_71,3L,71,HP,NA,NA
B20,IO_L19N_T3L_N1_DBC_AD9N_71,3L,71,HP,NA,NA
E19,IO_L18P_T2U_N10_AD2P_71,2U,71,HP,NA,NA
E18,IO_L18N_T2U_N11_AD2N_71,2U,71,HP,NA,NA
G20,IO_L17P_T2U_N8_AD10P_71,2U,71,HP,NA,NA
F20,IO_L17N_T2U_N9_AD10N_71,2U,71,HP,NA,NA
H18,IO_L16P_T2U_N6_QBC_AD3P_71,2U,71,HP,NA,NA
G18,IO_L16N_T2U_N7_QBC_AD3N_71,2U,71,HP,NA,NA
F19,IO_L15P_T2L_N4_AD11P_71,2L,71,HP,NA,NA
