Device/Package xcvu125flvb2104 3/22/2016 18:20:39,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
BB29,IO_L9N_T1L_N5_AD12N_44,1L,44,HP,0,NA
BB30,IO_L8P_T1L_N2_AD5P_44,1L,44,HP,0,NA
BB31,IO_L8N_T1L_N3_AD5N_44,1L,44,HP,0,NA
BC31,IO_L7P_T1L_N0_QBC_AD13P_44,1L,44,HP,0,NA
BC32,IO_L7N_T1L_N1_QBC_AD13N_44,1L,44,HP,0,NA
BC29,IO_L6P_T0U_N10_AD6P_44,0U,44,HP,0,NA
BD29,IO_L6N_T0U_N11_AD6N_44,0U,44,HP,0,NA
BD33,IO_L5P_T0U_N8_AD14P_44,0U,44,HP,0,NA
BE33,IO_L5N_T0U_N9_AD14N_44,0U,44,HP,0,NA
BD30,IO_L4P_T0U_N6_DBC_AD7P_44,0U,44,HP,0,NA
BD31,IO_L4N_T0U_N7_DBC_AD7N_44,0U,44,HP,0,NA
BE30,IO_L3P_T0L_N4_AD15P_44,0L,44,HP,0,NA
BF30,IO_L3N_T0L_N5_AD15N_44,0L,44,HP,0,NA
BE31,IO_L2P_T0L_N2_44,0L,44,HP,0,NA
BE32,IO_L2N_T0L_N3_44,0L,44,HP,0,NA
BF34,IO_T0U_N12_VRP_44,0U,44,HP,0,NA
BF32,IO_L1P_T0L_N0_DBC_44,0L,44,HP,0,NA
BF33,IO_L1N_T0L_N1_DBC_44,0L,44,HP,0,NA
AK30,VREF_44,NA,44,HP,0,NA
AL34,IO_L24P_T3U_N10_45,3U,45,HP,0,VU11P
AM34,IO_L24N_T3U_N11_45,3U,45,HP,0,VU11P
AL33,IO_T3U_N12_45,3U,45,HP,0,VU11P
AL32,IO_L23P_T3U_N8_45,3U,45,HP,0,VU11P
AM32,IO_L23N_T3U_N9_45,3U,45,HP,0,VU11P
AN32,IO_L22P_T3U_N6_DBC_AD0P_45,3U,45,HP,0,VU11P
AN33,IO_L22N_T3U_N7_DBC_AD0N_45,3U,45,HP,0,VU11P
AN34,IO_L21P_T3L_N4_AD8P_45,3L,45,HP,0,VU11P
AP34,IO_L21N_T3L_N5_AD8N_45,3L,45,HP,0,VU11P
AP33,IO_L20P_T3L_N2_AD1P_45,3L,45,HP,0,VU11P
AR33,IO_L20N_T3L_N3_AD1N_45,3L,45,HP,0,VU11P
AT33,IO_L19P_T3L_N0_DBC_AD9P_45,3L,45,HP,0,VU11P
AT34,IO_L19N_T3L_N1_DBC_AD9N_45,3L,45,HP,0,VU11P
AV33,IO_L18P_T2U_N10_AD2P_45,2U,45,HP,0,VU11P
AW33,IO_L18N_T2U_N11_AD2N_45,2U,45,HP,0,VU11P
AV34,IO_L17P_T2U_N8_AD10P_45,2U,45,HP,0,VU11P
AW34,IO_L17N_T2U_N9_AD10N_45,2U,45,HP,0,VU11P
AW35,IO_L16P_T2U_N6_QBC_AD3P_45,2U,45,HP,0,VU11P
AW36,IO_L16N_T2U_N7_QBC_AD3N_45,2U,45,HP,0,VU11P
AY33,IO_L15P_T2L_N4_AD11P_45,2L,45,HP,0,VU11P
BA33,IO_L15N_T2L_N5_AD11N_45,2L,45,HP,0,VU11P
AY35,IO_L14P_T2L_N2_GC_45,2L,45,HP,0,VU11P
AY36,IO_L14N_T2L_N3_GC_45,2L,45,HP,0,VU11P
AU34,IO_T2U_N12_45,2U,45,HP,0,VU11P
BA34,IO_L13P_T2L_N0_GC_QBC_45,2L,45,HP,0,VU11P
BB34,IO_L13N_T2L_N1_GC_QBC_45,2L,45,HP,0,VU11P
BA35,IO_L12P_T1U_N10_GC_45,1U,45,HP,0,VU11P
BB35,IO_L12N_T1U_N11_GC_45,1U,45,HP,0,VU11P
BF35,IO_T1U_N12_45,1U,45,HP,0,VU11P
BB36,IO_L11P_T1U_N8_GC_45,1U,45,HP,0,VU11P
BC36,IO_L11N_T1U_N9_GC_45,1U,45,HP,0,VU11P
BB37,IO_L10P_T1U_N6_QBC_AD4P_45,1U,45,HP,0,VU11P
BC37,IO_L10N_T1U_N7_QBC_AD4N_45,1U,45,HP,0,VU11P
BD36,IO_L9P_T1L_N4_AD12P_45,1L,45,HP,0,VU11P
BE36,IO_L9N_T1L_N5_AD12N_45,1L,45,HP,0,VU11P
BD35,IO_L8P_T1L_N2_AD5P_45,1L,45,HP,0,VU11P
BE35,IO_L8N_T1L_N3_AD5N_45,1L,45,HP,0,VU11P
BC34,IO_L7P_T1L_N0_QBC_AD13P_45,1L,45,HP,0,VU11P
BD34,IO_L7N_T1L_N1_QBC_AD13N_45,1L,45,HP,0,VU11P
BB38,IO_L6P_T0U_N10_AD6P_45,0U,45,HP,0,VU11P
BC38,IO_L6N_T0U_N11_AD6N_45,0U,45,HP,0,VU11P
BC39,IO_L5P_T0U_N8_AD14P_45,0U,45,HP,0,VU11P
BD39,IO_L5N_T0U_N9_AD14N_45,0U,45,HP,0,VU11P
BD40,IO_L4P_T0U_N6_DBC_AD7P_45,0U,45,HP,0,VU11P
BE40,IO_L4N_T0U_N7_DBC_AD7N_45,0U,45,HP,0,VU11P
BE37,IO_L3P_T0L_N4_AD15P_45,0L,45,HP,0,VU11P
BF37,IO_L3N_T0L_N5_AD15N_45,0L,45,HP,0,VU11P
BE38,IO_L2P_T0L_N2_45,0L,45,HP,0,VU11P
BF38,IO_L2N_T0L_N3_45,0L,45,HP,0,VU11P
BD38,IO_T0U_N12_VRP_45,0U,45,HP,0,VU11P
BF39,IO_L1P_T0L_N0_DBC_45,0L,45,HP,0,VU11P
BF40,IO_L1N_T0L_N1_DBC_45,0L,45,HP,0,VU11P
AK33,VREF_45,NA,45,HP,0,VU11P
W33,IO_L24P_T3U_N10_46,3U,46,HP,0,VU11P
W34,IO_L24N_T3U_N11_46,3U,46,HP,0,VU11P
AB32,IO_T3U_N12_46,3U,46,HP,0,VU11P
Y32,IO_L23P_T3U_N8_46,3U,46,HP,0,VU11P
Y33,IO_L23N_T3U_N9_46,3U,46,HP,0,VU11P
W31,IO_L22P_T3U_N6_DBC_AD0P_46,3U,46,HP,0,VU11P
Y31,IO_L22N_T3U_N7_DBC_AD0N_46,3U,46,HP,0,VU11P
W30,IO_L21P_T3L_N4_AD8P_46,3L,46,HP,0,VU11P
Y30,IO_L21N_T3L_N5_AD8N_46,3L,46,HP,0,VU11P
AA34,IO_L20P_T3L_N2_AD1P_46,3L,46,HP,0,VU11P
AB34,IO_L20N_T3L_N3_AD1N_46,3L,46,HP,0,VU11P
AA32,IO_L19P_T3L_N0_DBC_AD9P_46,3L,46,HP,0,VU11P
AA33,IO_L19N_T3L_N1_DBC_AD9N_46,3L,46,HP,0,VU11P
AC34,IO_L18P_T2U_N10_AD2P_46,2U,46,HP,0,VU11P
AD34,IO_L18N_T2U_N11_AD2N_46,2U,46,HP,0,VU11P
AC32,IO_L17P_T2U_N8_AD10P_46,2U,46,HP,0,VU11P
AC33,IO_L17N_T2U_N9_AD10N_46,2U,46,HP,0,VU11P
AC31,IO_L16P_T2U_N6_QBC_AD3P_46,2U,46,HP,0,VU11P
AD31,IO_L16N_T2U_N7_QBC_AD3N_46,2U,46,HP,0,VU11P
AE30,IO_L15P_T2L_N4_AD11P_46,2L,46,HP,0,VU11P
AF30,IO_L15N_T2L_N5_AD11N_46,2L,46,HP,0,VU11P
AD33,IO_L14P_T2L_N2_GC_46,2L,46,HP,0,VU11P
AE33,IO_L14N_T2L_N3_GC_46,2L,46,HP,0,VU11P
AD30,IO_T2U_N12_46,2U,46,HP,0,VU11P
AE31,IO_L13P_T2L_N0_GC_QBC_46,2L,46,HP,0,VU11P
AE32,IO_L13N_T2L_N1_GC_QBC_46,2L,46,HP,0,VU11P
AF32,IO_L12P_T1U_N10_GC_46,1U,46,HP,0,VU11P
AF33,IO_L12N_T1U_N11_GC_46,1U,46,HP,0,VU11P
AK32,IO_T1U_N12_46,1U,46,HP,0,VU11P
AG31,IO_L11P_T1U_N8_GC_46,1U,46,HP,0,VU11P
AG32,IO_L11N_T1U_N9_GC_46,1U,46,HP,0,VU11P
AH31,IO_L10P_T1U_N6_QBC_AD4P_46,1U,46,HP,0,VU11P
AH32,IO_L10N_T1U_N7_QBC_AD4N_46,1U,46,HP,0,VU11P
AF34,IO_L9P_T1L_N4_AD12P_46,1L,46,HP,0,VU11P
AG34,IO_L9N_T1L_N5_AD12N_46,1L,46,HP,0,VU11P
AH33,IO_L8P_T1L_N2_AD5P_46,1L,46,HP,0,VU11P
AJ33,IO_L8N_T1L_N3_AD5N_46,1L,46,HP,0,VU11P
AH34,IO_L7P_T1L_N0_QBC_AD13P_46,1L,46,HP,0,VU11P
AJ34,IO_L7N_T1L_N1_QBC_AD13N_46,1L,46,HP,0,VU11P
AJ31,IO_L6P_T0U_N10_AD6P_46,0U,46,HP,0,VU11P
AK31,IO_L6N_T0U_N11_AD6N_46,0U,46,HP,0,VU11P
AG29,IO_L5P_T0U_N8_AD14P_46,0U,46,HP,0,VU11P
AG30,IO_L5N_T0U_N9_AD14N_46,0U,46,HP,0,VU11P
AH28,IO_L4P_T0U_N6_DBC_AD7P_46,0U,46,HP,0,VU11P
AH29,IO_L4N_T0U_N7_DBC_AD7N_46,0U,46,HP,0,VU11P
AJ29,IO_L3P_T0L_N4_AD15P_46,0L,46,HP,0,VU11P
AJ30,IO_L3N_T0L_N5_AD15N_46,0L,46,HP,0,VU11P
AJ28,IO_L2P_T0L_N2_46,0L,46,HP,0,VU11P
AK28,IO_L2N_T0L_N3_46,0L,46,HP,0,VU11P
AK26,IO_T0U_N12_VRP_46,0U,46,HP,0,VU11P
AJ27,IO_L1P_T0L_N0_DBC_46,0L,46,HP,0,VU11P
AK27,IO_L1N_T0L_N1_DBC_46,0L,46,HP,0,VU11P
AB31,VREF_46,NA,46,HP,0,VU11P
F33,IO_L24P_T3U_N10_50,3U,50,HP,1,NA
E33,IO_L24N_T3U_N11_50,3U,50,HP,1,NA
E31,IO_T3U_N12_50,3U,50,HP,1,NA
F32,IO_L23P_T3U_N8_50,3U,50,HP,1,NA
E32,IO_L23N_T3U_N9_50,3U,50,HP,1,NA
J33,IO_L22P_T3U_N6_DBC_AD0P_50,3U,50,HP,1,NA
H33,IO_L22N_T3U_N7_DBC_AD0N_50,3U,50,HP,1,NA
H32,IO_L21P_T3L_N4_AD8P_50,3L,50,HP,1,NA
G32,IO_L21N_T3L_N5_AD8N_50,3L,50,HP,1,NA
H31,IO_L20P_T3L_N2_AD1P_50,3L,50,HP,1,NA
G31,IO_L20N_T3L_N3_AD1N_50,3L,50,HP,1,NA
G30,IO_L19P_T3L_N0_DBC_AD9P_50,3L,50,HP,1,NA
F30,IO_L19N_T3L_N1_DBC_AD9N_50,3L,50,HP,1,NA
L33,IO_L18P_T2U_N10_AD2P_50,2U,50,HP,1,NA
K33,IO_L18N_T2U_N11_AD2N_50,2U,50,HP,1,NA
K31,IO_L17P_T2U_N8_AD10P_50,2U,50,HP,1,NA
J31,IO_L17N_T2U_N9_AD10N_50,2U,50,HP,1,NA
K30,IO_L16P_T2U_N6_QBC_AD3P_50,2U,50,HP,1,NA
J30,IO_L16N_T2U_N7_QBC_AD3N_50,2U,50,HP,1,NA
M30,IO_L15P_T2L_N4_AD11P_50,2L,50,HP,1,NA
L30,IO_L15N_T2L_N5_AD11N_50,2L,50,HP,1,NA
L32,IO_L14P_T2L_N2_GC_50,2L,50,HP,1,NA
K32,IO_L14N_T2L_N3_GC_50,2L,50,HP,1,NA
K34,IO_T2U_N12_50,2U,50,HP,1,NA
M31,IO_L13P_T2L_N0_GC_QBC_50,2L,50,HP,1,NA
M32,IO_L13N_T2L_N1_GC_QBC_50,2L,50,HP,1,NA
N32,IO_L12P_T1U_N10_GC_50,1U,50,HP,1,NA
N33,IO_L12N_T1U_N11_GC_50,1U,50,HP,1,NA
P33,IO_T1U_N12_50,1U,50,HP,1,NA
P31,IO_L11P_T1U_N8_GC_50,1U,50,HP,1,NA
N31,IO_L11N_T1U_N9_GC_50,1U,50,HP,1,NA
M34,IO_L10P_T1U_N6_QBC_AD4P_50,1U,50,HP,1,NA
L34,IO_L10N_T1U_N7_QBC_AD4N_50,1U,50,HP,1,NA
P34,IO_L9P_T1L_N4_AD12P_50,1L,50,HP,1,NA
N34,IO_L9N_T1L_N5_AD12N_50,1L,50,HP,1,NA
R31,IO_L8P_T1L_N2_AD5P_50,1L,50,HP,1,NA
R32,IO_L8N_T1L_N3_AD5N_50,1L,50,HP,1,NA
R30,IO_L7P_T1L_N0_QBC_AD13P_50,1L,50,HP,1,NA
P30,IO_L7N_T1L_N1_QBC_AD13N_50,1L,50,HP,1,NA
U30,IO_L6P_T0U_N10_AD6P_50,0U,50,HP,1,NA
T30,IO_L6N_T0U_N11_AD6N_50,0U,50,HP,1,NA
V31,IO_L5P_T0U_N8_AD14P_50,0U,50,HP,1,NA
U31,IO_L5N_T0U_N9_AD14N_50,0U,50,HP,1,NA
V32,IO_L4P_T0U_N6_DBC_AD7P_50,0U,50,HP,1,NA
V33,IO_L4N_T0U_N7_DBC_AD7N_50,0U,50,HP,1,NA
U32,IO_L3P_T0L_N4_AD15P_50,0L,50,HP,1,NA
T32,IO_L3N_T0L_N5_AD15N_50,0L,50,HP,1,NA
T33,IO_L2P_T0L_N2_50,0L,50,HP,1,NA
R33,IO_L2N_T0L_N3_50,0L,50,HP,1,NA
V34,IO_T0U_N12_VRP_50,0U,50,HP,1,NA
U34,IO_L1P_T0L_N0_DBC_50,0L,50,HP,1,NA
T34,IO_L1N_T0L_N1_DBC_50,0L,50,HP,1,NA
U29,VREF_50,NA,50,HP,1,NA
D31,IO_L24P_T3U_N10_51,3U,51,HP,1,NA
C31,IO_L24N_T3U_N11_51,3U,51,HP,1,NA
B31,IO_T3U_N12_51,3U,51,HP,1,NA
C32,IO_L23P_T3U_N8_51,3U,51,HP,1,NA
B32,IO_L23N_T3U_N9_51,3U,51,HP,1,NA
A32,IO_L22P_T3U_N6_DBC_AD0P_51,3U,51,HP,1,NA
A33,IO_L22N_T3U_N7_DBC_AD0N_51,3U,51,HP,1,NA
D33,IO_L21P_T3L_N4_AD8P_51,3L,51,HP,1,NA
C33,IO_L21N_T3L_N5_AD8N_51,3L,51,HP,1,NA
D34,IO_L20P_T3L_N2_AD1P_51,3L,51,HP,1,NA
C34,IO_L20N_T3L_N3_AD1N_51,3L,51,HP,1,NA
B34,IO_L19P_T3L_N0_DBC_AD9P_51,3L,51,HP,1,NA
A34,IO_L19N_T3L_N1_DBC_AD9N_51,3L,51,HP,1,NA
E35,IO_L18P_T2U_N10_AD2P_51,2U,51,HP,1,NA
D35,IO_L18N_T2U_N11_AD2N_51,2U,51,HP,1,NA
B35,IO_L17P_T2U_N8_AD10P_51,2U,51,HP,1,NA
A35,IO_L17N_T2U_N9_AD10N_51,2U,51,HP,1,NA
B36,IO_L16P_T2U_N6_QBC_AD3P_51,2U,51,HP,1,NA
B37,IO_L16N_T2U_N7_QBC_AD3N_51,2U,51,HP,1,NA
A37,IO_L15P_T2L_N4_AD11P_51,2L,51,HP,1,NA
A38,IO_L15N_T2L_N5_AD11N_51,2L,51,HP,1,NA
E36,IO_L14P_T2L_N2_GC_51,2L,51,HP,1,NA
D36,IO_L14N_T2L_N3_GC_51,2L,51,HP,1,NA
E37,IO_T2U_N12_51,2U,51,HP,1,NA
C36,IO_L13P_T2L_N0_GC_QBC_51,2L,51,HP,1,NA
C37,IO_L13N_T2L_N1_GC_QBC_51,2L,51,HP,1,NA
C38,IO_L12P_T1U_N10_GC_51,1U,51,HP,1,NA
C39,IO_L12N_T1U_N11_GC_51,1U,51,HP,1,NA
F38,IO_T1U_N12_51,1U,51,HP,1,NA
E38,IO_L11P_T1U_N8_GC_51,1U,51,HP,1,NA
D38,IO_L11N_T1U_N9_GC_51,1U,51,HP,1,NA
B39,IO_L10P_T1U_N6_QBC_AD4P_51,1U,51,HP,1,NA
A39,IO_L10N_T1U_N7_QBC_AD4N_51,1U,51,HP,1,NA
B40,IO_L9P_T1L_N4_AD12P_51,1L,51,HP,1,NA
A40,IO_L9N_T1L_N5_AD12N_51,1L,51,HP,1,NA
E39,IO_L8P_T1L_N2_AD5P_51,1L,51,HP,1,NA
D39,IO_L8N_T1L_N3_AD5N_51,1L,51,HP,1,NA
E40,IO_L7P_T1L_N0_QBC_AD13P_51,1L,51,HP,1,NA
D40,IO_L7N_T1L_N1_QBC_AD13N_51,1L,51,HP,1,NA
F34,IO_L6P_T0U_N10_AD6P_51,0U,51,HP,1,NA
F35,IO_L6N_T0U_N11_AD6N_51,0U,51,HP,1,NA
H34,IO_L5P_T0U_N8_AD14P_51,0U,51,HP,1,NA
G34,IO_L5N_T0U_N9_AD14N_51,0U,51,HP,1,NA
H36,IO_L4P_T0U_N6_DBC_AD7P_51,0U,51,HP,1,NA
G36,IO_L4N_T0U_N7_DBC_AD7N_51,0U,51,HP,1,NA
J35,IO_L3P_T0L_N4_AD15P_51,0L,51,HP,1,NA
J36,IO_L3N_T0L_N5_AD15N_51,0L,51,HP,1,NA
G37,IO_L2P_T0L_N2_51,0L,51,HP,1,NA
F37,IO_L2N_T0L_N3_51,0L,51,HP,1,NA
G35,IO_T0U_N12_VRP_51,0U,51,HP,1,NA
H37,IO_L1P_T0L_N0_DBC_51,0L,51,HP,1,NA
H38,IO_L1N_T0L_N1_DBC_51,0L,51,HP,1,NA
J34,VREF_51,NA,51,HP,1,NA
B30,IO_L24P_T3U_N10_52,3U,52,HP,1,NA
A30,IO_L24N_T3U_N11_52,3U,52,HP,1,NA
C28,IO_T3U_N12_52,3U,52,HP,1,NA
B29,IO_L23P_T3U_N8_52,3U,52,HP,1,NA
A29,IO_L23N_T3U_N9_52,3U,52,HP,1,NA
A27,IO_L22P_T3U_N6_DBC_AD0P_52,3U,52,HP,1,NA
A28,IO_L22N_T3U_N7_DBC_AD0N_52,3U,52,HP,1,NA
E30,IO_L21P_T3L_N4_AD8P_52,3L,52,HP,1,NA
D30,IO_L21N_T3L_N5_AD8N_52,3L,52,HP,1,NA
D29,IO_L20P_T3L_N2_AD1P_52,3L,52,HP,1,NA
C29,IO_L20N_T3L_N3_AD1N_52,3L,52,HP,1,NA
C27,IO_L19P_T3L_N0_DBC_AD9P_52,3L,52,HP,1,NA
B27,IO_L19N_T3L_N1_DBC_AD9N_52,3L,52,HP,1,NA
E28,IO_L18P_T2U_N10_AD2P_52,2U,52,HP,1,NA
D28,IO_L18N_T2U_N11_AD2N_52,2U,52,HP,1,NA
F27,IO_L17P_T2U_N8_AD10P_52,2U,52,HP,1,NA
E27,IO_L17N_T2U_N9_AD10N_52,2U,52,HP,1,NA
F28,IO_L16P_T2U_N6_QBC_AD3P_52,2U,52,HP,1,NA
F29,IO_L16N_T2U_N7_QBC_AD3N_52,2U,52,HP,1,NA
H29,IO_L15P_T2L_N4_AD11P_52,2L,52,HP,1,NA
G29,IO_L15N_T2L_N5_AD11N_52,2L,52,HP,1,NA
G26,IO_L14P_T2L_N2_GC_52,2L,52,HP,1,NA
G27,IO_L14N_T2L_N3_GC_52,2L,52,HP,1,NA
E26,IO_T2U_N12_52,2U,52,HP,1,NA
J26,IO_L13P_T2L_N0_GC_QBC_52,2L,52,HP,1,NA
H26,IO_L13N_T2L_N1_GC_QBC_52,2L,52,HP,1,NA
J28,IO_L12P_T1U_N10_GC_52,1U,52,HP,1,NA
J29,IO_L12N_T1U_N11_GC_52,1U,52,HP,1,NA
M26,IO_T1U_N12_52,1U,52,HP,1,NA
H27,IO_L11P_T1U_N8_GC_52,1U,52,HP,1,NA
H28,IO_L11N_T1U_N9_GC_52,1U,52,HP,1,NA
K26,IO_L10P_T1U_N6_QBC_AD4P_52,1U,52,HP,1,NA
K27,IO_L10N_T1U_N7_QBC_AD4N_52,1U,52,HP,1,NA
M27,IO_L9P_T1L_N4_AD12P_52,1L,52,HP,1,NA
L27,IO_L9N_T1L_N5_AD12N_52,1L,52,HP,1,NA
L28,IO_L8P_T1L_N2_AD5P_52,1L,52,HP,1,NA
K28,IO_L8N_T1L_N3_AD5N_52,1L,52,HP,1,NA
M29,IO_L7P_T1L_N0_QBC_AD13P_52,1L,52,HP,1,NA
L29,IO_L7N_T1L_N1_QBC_AD13N_52,1L,52,HP,1,NA
P26,IO_L6P_T0U_N10_AD6P_52,0U,52,HP,1,NA
N26,IO_L6N_T0U_N11_AD6N_52,0U,52,HP,1,NA
P28,IO_L5P_T0U_N8_AD14P_52,0U,52,HP,1,NA
N28,IO_L5N_T0U_N9_AD14N_52,0U,52,HP,1,NA
P29,IO_L4P_T0U_N6_DBC_AD7P_52,0U,52,HP,1,NA
N29,IO_L4N_T0U_N7_DBC_AD7N_52,0U,52,HP,1,NA
T26,IO_L3P_T0L_N4_AD15P_52,0L,52,HP,1,NA
R26,IO_L3N_T0L_N5_AD15N_52,0L,52,HP,1,NA
T27,IO_L2P_T0L_N2_52,0L,52,HP,1,NA
R27,IO_L2N_T0L_N3_52,0L,52,HP,1,NA
N27,IO_T0U_N12_VRP_52,0U,52,HP,1,NA
T28,IO_L1P_T0L_N0_DBC_52,0L,52,HP,1,NA
R28,IO_L1N_T0L_N1_DBC_52,0L,52,HP,1,NA
T29,VREF_52,NA,52,HP,1,NA
AL27,IO_L24P_T3U_N10_EMCCLK_65,3U,65,HP,0,NA
AL28,IO_L24N_T3U_N11_DOUT_CSO_B_65,3U,65,HP,0,NA
AR26,IO_T3U_N12_PERSTN0_65,3U,65,HP,0,NA
AM27,IO_L23P_T3U_N8_I2C_SCLK_65,3U,65,HP,0,NA
AN27,IO_L23N_T3U_N9_I2C_SDA_65,3U,65,HP,0,NA
AM26,IO_L22P_T3U_N6_DBC_AD0P_D04_65,3U,65,HP,0,NA
AN26,IO_L22N_T3U_N7_DBC_AD0N_D05_65,3U,65,HP,0,NA
AL25,IO_L21P_T3L_N4_AD8P_D06_65,3L,65,HP,0,NA
AM25,IO_L21N_T3L_N5_AD8N_D07_65,3L,65,HP,0,NA
AN28,IO_L20P_T3L_N2_AD1P_D08_65,3L,65,HP,0,NA
AP28,IO_L20N_T3L_N3_AD1N_D09_65,3L,65,HP,0,NA
AP25,IO_L19P_T3L_N0_DBC_AD9P_D10_65,3L,65,HP,0,NA
AP26,IO_L19N_T3L_N1_DBC_AD9N_D11_65,3L,65,HP,0,NA
AR28,IO_L18P_T2U_N10_AD2P_D12_65,2U,65,HP,0,NA
AT28,IO_L18N_T2U_N11_AD2N_D13_65,2U,65,HP,0,NA
AR27,IO_L17P_T2U_N8_AD10P_D14_65,2U,65,HP,0,NA
AT27,IO_L17N_T2U_N9_AD10N_D15_65,2U,65,HP,0,NA
AR25,IO_L16P_T2U_N6_QBC_AD3P_A00_D16_65,2U,65,HP,0,NA
AT25,IO_L16N_T2U_N7_QBC_AD3N_A01_D17_65,2U,65,HP,0,NA
AU26,IO_L15P_T2L_N4_AD11P_A02_D18_65,2L,65,HP,0,NA
AU27,IO_L15N_T2L_N5_AD11N_A03_D19_65,2L,65,HP,0,NA
AV27,IO_L14P_T2L_N2_GC_A04_D20_65,2L,65,HP,0,NA
AV28,IO_L14N_T2L_N3_GC_A05_D21_65,2L,65,HP,0,NA
AU25,IO_T2U_N12_CSI_ADV_B_65,2U,65,HP,0,NA
AV26,IO_L13P_T2L_N0_GC_QBC_A06_D22_65,2L,65,HP,0,NA
AW26,IO_L13N_T2L_N1_GC_QBC_A07_D23_65,2L,65,HP,0,NA
AW28,IO_L12P_T1U_N10_GC_A08_D24_65,1U,65,HP,0,NA
