Device/Package xcku115flvd1924 7/25/2014 09:49:31,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
AJ35,IO_L7N_T1L_N1_QBC_AD13N_47,1L,47,HP,0,NA
AN36,IO_L6P_T0U_N10_AD6P_47,0U,47,HP,0,NA
AP36,IO_L6N_T0U_N11_AD6N_47,0U,47,HP,0,NA
AL32,IO_L5P_T0U_N8_AD14P_47,0U,47,HP,0,NA
AM32,IO_L5N_T0U_N9_AD14N_47,0U,47,HP,0,NA
AM37,IO_L4P_T0U_N6_DBC_AD7P_47,0U,47,HP,0,NA
AN37,IO_L4N_T0U_N7_DBC_AD7N_47,0U,47,HP,0,NA
AM34,IO_L3P_T0L_N4_AD15P_47,0L,47,HP,0,NA
AN34,IO_L3N_T0L_N5_AD15N_47,0L,47,HP,0,NA
AP34,IO_L2P_T0L_N2_47,0L,47,HP,0,NA
AP35,IO_L2N_T0L_N3_47,0L,47,HP,0,NA
AN33,IO_T0U_N12_VRP_47,0U,47,HP,0,NA
AM35,IO_L1P_T0L_N0_DBC_47,0L,47,HP,0,NA
AM36,IO_L1N_T0L_N1_DBC_47,0L,47,HP,0,NA
AH28,VREF_47,NA,47,HP,0,NA
M34,IO_L24P_T3U_N10_50,3U,50,HP,1,NA
L34,IO_L24N_T3U_N11_50,3U,50,HP,1,NA
K35,IO_T3U_N12_50,3U,50,HP,1,NA
N31,IO_L23P_T3U_N8_50,3U,50,HP,1,NA
M31,IO_L23N_T3U_N9_50,3U,50,HP,1,NA
N32,IO_L22P_T3U_N6_DBC_AD0P_50,3U,50,HP,1,NA
M32,IO_L22N_T3U_N7_DBC_AD0N_50,3U,50,HP,1,NA
L32,IO_L21P_T3L_N4_AD8P_50,3L,50,HP,1,NA
K32,IO_L21N_T3L_N5_AD8N_50,3L,50,HP,1,NA
N33,IO_L20P_T3L_N2_AD1P_50,3L,50,HP,1,NA
N34,IO_L20N_T3L_N3_AD1N_50,3L,50,HP,1,NA
L33,IO_L19P_T3L_N0_DBC_AD9P_50,3L,50,HP,1,NA
K33,IO_L19N_T3L_N1_DBC_AD9N_50,3L,50,HP,1,NA
N37,IO_L18P_T2U_N10_AD2P_50,2U,50,HP,1,NA
M37,IO_L18N_T2U_N11_AD2N_50,2U,50,HP,1,NA
M35,IO_L17P_T2U_N8_AD10P_50,2U,50,HP,1,NA
L35,IO_L17N_T2U_N9_AD10N_50,2U,50,HP,1,NA
P36,IO_L16P_T2U_N6_QBC_AD3P_50,2U,50,HP,1,NA
N36,IO_L16N_T2U_N7_QBC_AD3N_50,2U,50,HP,1,NA
M36,IO_L15P_T2L_N4_AD11P_50,2L,50,HP,1,NA
L37,IO_L15N_T2L_N5_AD11N_50,2L,50,HP,1,NA
P34,IO_L14P_T2L_N2_GC_50,2L,50,HP,1,NA
P35,IO_L14N_T2L_N3_GC_50,2L,50,HP,1,NA
R35,IO_T2U_N12_50,2U,50,HP,1,NA
R33,IO_L13P_T2L_N0_GC_QBC_50,2L,50,HP,1,NA
P33,IO_L13N_T2L_N1_GC_QBC_50,2L,50,HP,1,NA
T32,IO_L12P_T1U_N10_GC_50,1U,50,HP,1,NA
R32,IO_L12N_T1U_N11_GC_50,1U,50,HP,1,NA
V31,IO_T1U_N12_50,1U,50,HP,1,NA
R31,IO_L11P_T1U_N8_GC_50,1U,50,HP,1,NA
P31,IO_L11N_T1U_N9_GC_50,1U,50,HP,1,NA
R30,IO_L10P_T1U_N6_QBC_AD4P_50,1U,50,HP,1,NA
P30,IO_L10N_T1U_N7_QBC_AD4N_50,1U,50,HP,1,NA
U29,IO_L9P_T1L_N4_AD12P_50,1L,50,HP,1,NA
T29,IO_L9N_T1L_N5_AD12N_50,1L,50,HP,1,NA
U31,IO_L8P_T1L_N2_AD5P_50,1L,50,HP,1,NA
U32,IO_L8N_T1L_N3_AD5N_50,1L,50,HP,1,NA
U30,IO_L7P_T1L_N0_QBC_AD13P_50,1L,50,HP,1,NA
T30,IO_L7N_T1L_N1_QBC_AD13N_50,1L,50,HP,1,NA
T33,IO_L6P_T0U_N10_AD6P_50,0U,50,HP,1,NA
T34,IO_L6N_T0U_N11_AD6N_50,0U,50,HP,1,NA
V32,IO_L5P_T0U_N8_AD14P_50,0U,50,HP,1,NA
V33,IO_L5N_T0U_N9_AD14N_50,0U,50,HP,1,NA
U35,IO_L4P_T0U_N6_DBC_AD7P_50,0U,50,HP,1,NA
T35,IO_L4N_T0U_N7_DBC_AD7N_50,0U,50,HP,1,NA
W33,IO_L3P_T0L_N4_AD15P_50,0L,50,HP,1,NA
W34,IO_L3N_T0L_N5_AD15N_50,0L,50,HP,1,NA
V34,IO_L2P_T0L_N2_50,0L,50,HP,1,NA
U34,IO_L2N_T0L_N3_50,0L,50,HP,1,NA
AA35,IO_T0U_N12_VRP_50,0U,50,HP,1,NA
Y35,IO_L1P_T0L_N0_DBC_50,0L,50,HP,1,NA
W35,IO_L1N_T0L_N1_DBC_50,0L,50,HP,1,NA
W31,VREF_50,NA,50,HP,1,NA
A33,IO_L24P_T3U_N10_51,3U,51,HP,1,NA
A34,IO_L24N_T3U_N11_51,3U,51,HP,1,NA
E33,IO_T3U_N12_51,3U,51,HP,1,NA
B34,IO_L23P_T3U_N8_51,3U,51,HP,1,NA
A35,IO_L23N_T3U_N9_51,3U,51,HP,1,NA
B35,IO_L22P_T3U_N6_DBC_AD0P_51,3U,51,HP,1,NA
B36,IO_L22N_T3U_N7_DBC_AD0N_51,3U,51,HP,1,NA
D33,IO_L21P_T3L_N4_AD8P_51,3L,51,HP,1,NA
C33,IO_L21N_T3L_N5_AD8N_51,3L,51,HP,1,NA
D34,IO_L20P_T3L_N2_AD1P_51,3L,51,HP,1,NA
C34,IO_L20N_T3L_N3_AD1N_51,3L,51,HP,1,NA
E35,IO_L19P_T3L_N0_DBC_AD9P_51,3L,51,HP,1,NA
D35,IO_L19N_T3L_N1_DBC_AD9N_51,3L,51,HP,1,NA
B37,IO_L18P_T2U_N10_AD2P_51,2U,51,HP,1,NA
A37,IO_L18N_T2U_N11_AD2N_51,2U,51,HP,1,NA
D36,IO_L17P_T2U_N8_AD10P_51,2U,51,HP,1,NA
C36,IO_L17N_T2U_N9_AD10N_51,2U,51,HP,1,NA
D38,IO_L16P_T2U_N6_QBC_AD3P_51,2U,51,HP,1,NA
C38,IO_L16N_T2U_N7_QBC_AD3N_51,2U,51,HP,1,NA
D39,IO_L15P_T2L_N4_AD11P_51,2L,51,HP,1,NA
C39,IO_L15N_T2L_N5_AD11N_51,2L,51,HP,1,NA
E36,IO_L14P_T2L_N2_GC_51,2L,51,HP,1,NA
E37,IO_L14N_T2L_N3_GC_51,2L,51,HP,1,NA
C37,IO_T2U_N12_51,2U,51,HP,1,NA
F37,IO_L13P_T2L_N0_GC_QBC_51,2L,51,HP,1,NA
E38,IO_L13N_T2L_N1_GC_QBC_51,2L,51,HP,1,NA
G35,IO_L12P_T1U_N10_GC_51,1U,51,HP,1,NA
G36,IO_L12N_T1U_N11_GC_51,1U,51,HP,1,NA
F33,IO_T1U_N12_51,1U,51,HP,1,NA
F34,IO_L11P_T1U_N8_GC_51,1U,51,HP,1,NA
F35,IO_L11N_T1U_N9_GC_51,1U,51,HP,1,NA
H33,IO_L10P_T1U_N6_QBC_AD4P_51,1U,51,HP,1,NA
G34,IO_L10N_T1U_N7_QBC_AD4N_51,1U,51,HP,1,NA
J35,IO_L9P_T1L_N4_AD12P_51,1L,51,HP,1,NA
H36,IO_L9N_T1L_N5_AD12N_51,1L,51,HP,1,NA
J33,IO_L8P_T1L_N2_AD5P_51,1L,51,HP,1,NA
H34,IO_L8N_T1L_N3_AD5N_51,1L,51,HP,1,NA
K36,IO_L7P_T1L_N0_QBC_AD13P_51,1L,51,HP,1,NA
J36,IO_L7N_T1L_N1_QBC_AD13N_51,1L,51,HP,1,NA
F38,IO_L6P_T0U_N10_AD6P_51,0U,51,HP,1,NA
F39,IO_L6N_T0U_N11_AD6N_51,0U,51,HP,1,NA
H38,IO_L5P_T0U_N8_AD14P_51,0U,51,HP,1,NA
G39,IO_L5N_T0U_N9_AD14N_51,0U,51,HP,1,NA
H37,IO_L4P_T0U_N6_DBC_AD7P_51,0U,51,HP,1,NA
G37,IO_L4N_T0U_N7_DBC_AD7N_51,0U,51,HP,1,NA
J39,IO_L3P_T0L_N4_AD15P_51,0L,51,HP,1,NA
H39,IO_L3N_T0L_N5_AD15N_51,0L,51,HP,1,NA
K38,IO_L2P_T0L_N2_51,0L,51,HP,1,NA
J38,IO_L2N_T0L_N3_51,0L,51,HP,1,NA
K37,IO_T0U_N12_VRP_51,0U,51,HP,1,NA
L38,IO_L1P_T0L_N0_DBC_51,0L,51,HP,1,NA
L39,IO_L1N_T0L_N1_DBC_51,0L,51,HP,1,NA
J34,VREF_51,NA,51,HP,1,NA
D28,IO_L24P_T3U_N10_52,3U,52,HP,1,NA
C28,IO_L24N_T3U_N11_52,3U,52,HP,1,NA
A28,IO_T3U_N12_52,3U,52,HP,1,NA
C29,IO_L23P_T3U_N8_52,3U,52,HP,1,NA
B29,IO_L23N_T3U_N9_52,3U,52,HP,1,NA
A29,IO_L22P_T3U_N6_DBC_AD0P_52,3U,52,HP,1,NA
A30,IO_L22N_T3U_N7_DBC_AD0N_52,3U,52,HP,1,NA
B32,IO_L21P_T3L_N4_AD8P_52,3L,52,HP,1,NA
A32,IO_L21N_T3L_N5_AD8N_52,3L,52,HP,1,NA
B30,IO_L20P_T3L_N2_AD1P_52,3L,52,HP,1,NA
B31,IO_L20N_T3L_N3_AD1N_52,3L,52,HP,1,NA
C31,IO_L19P_T3L_N0_DBC_AD9P_52,3L,52,HP,1,NA
C32,IO_L19N_T3L_N1_DBC_AD9N_52,3L,52,HP,1,NA
F28,IO_L18P_T2U_N10_AD2P_52,2U,52,HP,1,NA
E28,IO_L18N_T2U_N11_AD2N_52,2U,52,HP,1,NA
E31,IO_L17P_T2U_N8_AD10P_52,2U,52,HP,1,NA
D31,IO_L17N_T2U_N9_AD10N_52,2U,52,HP,1,NA
E30,IO_L16P_T2U_N6_QBC_AD3P_52,2U,52,HP,1,NA
D30,IO_L16N_T2U_N7_QBC_AD3N_52,2U,52,HP,1,NA
F32,IO_L15P_T2L_N4_AD11P_52,2L,52,HP,1,NA
E32,IO_L15N_T2L_N5_AD11N_52,2L,52,HP,1,NA
G29,IO_L14P_T2L_N2_GC_52,2L,52,HP,1,NA
F29,IO_L14N_T2L_N3_GC_52,2L,52,HP,1,NA
D29,IO_T2U_N12_52,2U,52,HP,1,NA
G30,IO_L13P_T2L_N0_GC_QBC_52,2L,52,HP,1,NA
F30,IO_L13N_T2L_N1_GC_QBC_52,2L,52,HP,1,NA
H31,IO_L12P_T1U_N10_GC_52,1U,52,HP,1,NA
G31,IO_L12N_T1U_N11_GC_52,1U,52,HP,1,NA
K28,IO_T1U_N12_52,1U,52,HP,1,NA
H28,IO_L11P_T1U_N8_GC_52,1U,52,HP,1,NA
H29,IO_L11N_T1U_N9_GC_52,1U,52,HP,1,NA
H32,IO_L10P_T1U_N6_QBC_AD4P_52,1U,52,HP,1,NA
G32,IO_L10N_T1U_N7_QBC_AD4N_52,1U,52,HP,1,NA
J28,IO_L9P_T1L_N4_AD12P_52,1L,52,HP,1,NA
J29,IO_L9N_T1L_N5_AD12N_52,1L,52,HP,1,NA
K31,IO_L8P_T1L_N2_AD5P_52,1L,52,HP,1,NA
J31,IO_L8N_T1L_N3_AD5N_52,1L,52,HP,1,NA
K30,IO_L7P_T1L_N0_QBC_AD13P_52,1L,52,HP,1,NA
