Device/Package xc7vx485tffg1930 8/18/2011 16:11:32,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
BD32,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD30,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD31,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB30,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC30,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC29,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD29,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AM31,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW34,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW44,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY44,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC42,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD42,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY43,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA44,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB42,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC43,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA43,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB43,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW42,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY42,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW41,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY41,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB40,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB41,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA40,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA41,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC40,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD41,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY39,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA39,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC39,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD40,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA38,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB38,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC38,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD39,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB36,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB37,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY37,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY38,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC37,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD37,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY36,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA36,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA34,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA35,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC34,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD34,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD35,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD36,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB33,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC33,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB35,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC35,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY33,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA33,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY34,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AH28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AK28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AL28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AH27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AJ27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AJ25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AJ26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AK26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AK27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AL25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AM25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AL26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AM26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AM28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AN28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AN25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AP25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AN27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AP27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AP26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AR26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AR27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AR28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AT25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AT26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AT28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AU28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AU26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AU27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AU25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AV25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AW25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AV27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AV28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AY28,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BA26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BB27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BC25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD25,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD26,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
BD27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AM27,NC,NA,NOPAD/UNCONNECTED,NA,NA,NA,NA
AP35,IO_0_VRN_13,NA,13,1,NA,HP,NA
AR44,IO_L1P_T0_13,0,13,1,NA,HP,NA
AT44,IO_L1N_T0_13,0,13,1,NA,HP,NA
AV43,IO_L2P_T0_13,0,13,1,NA,HP,NA
AV44,IO_L2N_T0_13,0,13,1,NA,HP,NA
AT43,IO_L3P_T0_DQS_13,0,13,1,NA,HP,NA
AU43,IO_L3N_T0_DQS_13,0,13,1,NA,HP,NA
AU42,IO_L4P_T0_13,0,13,1,NA,HP,NA
AV42,IO_L4N_T0_13,0,13,1,NA,HP,NA
AR42,IO_L5P_T0_13,0,13,1,NA,HP,NA
AR43,IO_L5N_T0_13,0,13,1,NA,HP,NA
AR41,IO_L6P_T0_13,0,13,1,NA,HP,NA
AT41,IO_L6N_T0_VREF_13,0,13,1,NA,HP,NA
AR39,IO_L7P_T1_13,1,13,1,NA,HP,NA
AT40,IO_L7N_T1_13,1,13,1,NA,HP,NA
AV40,IO_L8P_T1_13,1,13,1,NA,HP,NA
AW40,IO_L8N_T1_13,1,13,1,NA,HP,NA
AU40,IO_L9P_T1_DQS_13,1,13,1,NA,HP,NA
AU41,IO_L9N_T1_DQS_13,1,13,1,NA,HP,NA
AV39,IO_L10P_T1_13,1,13,1,NA,HP,NA
AW39,IO_L10N_T1_13,1,13,1,NA,HP,NA
AT38,IO_L11P_T1_SRCC_13,1,13,1,NA,HP,NA
AU38,IO_L11N_T1_SRCC_13,1,13,1,NA,HP,NA
AR38,IO_L12P_T1_MRCC_13,1,13,1,NA,HP,NA
AT39,IO_L12N_T1_MRCC_13,1,13,1,NA,HP,NA
AU36,IO_L13P_T2_MRCC_13,2,13,1,NA,HP,NA
AU37,IO_L13N_T2_MRCC_13,2,13,1,NA,HP,NA
AV37,IO_L14P_T2_SRCC_13,2,13,1,NA,HP,NA
AV38,IO_L14N_T2_SRCC_13,2,13,1,NA,HP,NA
AP36,IO_L15P_T2_DQS_13,2,13,1,NA,HP,NA
AR37,IO_L15N_T2_DQS_13,2,13,1,NA,HP,NA
AV35,IO_L16P_T2_13,2,13,1,NA,HP,NA
AW35,IO_L16N_T2_13,2,13,1,NA,HP,NA
AR36,IO_L17P_T2_13,2,13,1,NA,HP,NA
AT36,IO_L17N_T2_13,2,13,1,NA,HP,NA
AW36,IO_L18P_T2_13,2,13,1,NA,HP,NA
AW37,IO_L18N_T2_13,2,13,1,NA,HP,NA
AT34,IO_L19P_T3_13,3,13,1,NA,HP,NA
AT35,IO_L19N_T3_VREF_13,3,13,1,NA,HP,NA
AU32,IO_L20P_T3_13,3,13,1,NA,HP,NA
AU33,IO_L20N_T3_13,3,13,1,NA,HP,NA
AP34,IO_L21P_T3_DQS_13,3,13,1,NA,HP,NA
AR34,IO_L21N_T3_DQS_13,3,13,1,NA,HP,NA
AV33,IO_L22P_T3_13,3,13,1,NA,HP,NA
AV34,IO_L22N_T3_13,3,13,1,NA,HP,NA
AR33,IO_L23P_T3_13,3,13,1,NA,HP,NA
AT33,IO_L23N_T3_13,3,13,1,NA,HP,NA
AP32,IO_L24P_T3_13,3,13,1,NA,HP,NA
AR32,IO_L24N_T3_13,3,13,1,NA,HP,NA
AU35,IO_25_VRP_13,NA,13,1,NA,HP,NA
AJ21,IO_0_VRN_14,NA,14,1,NA,HP,NA
AH24,IO_L1P_T0_D00_MOSI_14,0,14,1,NA,HP,NA
AH25,IO_L1N_T0_D01_DIN_14,0,14,1,NA,HP,NA
AH22,IO_L2P_T0_D02_14,0,14,1,NA,HP,NA
AH23,IO_L2N_T0_D03_14,0,14,1,NA,HP,NA
AK23,IO_L3P_T0_DQS_PUDC_B_14,0,14,1,NA,HP,NA
AL23,IO_L3N_T0_DQS_EMCCLK_14,0,14,1,NA,HP,NA
AK21,IO_L4P_T0_D04_14,0,14,1,NA,HP,NA
AL21,IO_L4N_T0_D05_14,0,14,1,NA,HP,NA
AJ24,IO_L5P_T0_D06_14,0,14,1,NA,HP,NA
AK24,IO_L5N_T0_D07_14,0,14,1,NA,HP,NA
AJ22,IO_L6P_T0_FCS_B_14,0,14,1,NA,HP,NA
AK22,IO_L6N_T0_D08_VREF_14,0,14,1,NA,HP,NA
AM23,IO_L7P_T1_D09_14,1,14,1,NA,HP,NA
AN23,IO_L7N_T1_D10_14,1,14,1,NA,HP,NA
AM21,IO_L8P_T1_D11_14,1,14,1,NA,HP,NA
AM22,IO_L8N_T1_D12_14,1,14,1,NA,HP,NA
AN24,IO_L9P_T1_DQS_14,1,14,1,NA,HP,NA
AP24,IO_L9N_T1_DQS_D13_14,1,14,1,NA,HP,NA
AN22,IO_L10P_T1_D14_14,1,14,1,NA,HP,NA
AP22,IO_L10N_T1_D15_14,1,14,1,NA,HP,NA
AR23,IO_L11P_T1_SRCC_14,1,14,1,NA,HP,NA
AR24,IO_L11N_T1_SRCC_14,1,14,1,NA,HP,NA
AP21,IO_L12P_T1_MRCC_14,1,14,1,NA,HP,NA
AR22,IO_L12N_T1_MRCC_14,1,14,1,NA,HP,NA
AR21,IO_L13P_T2_MRCC_14,2,14,1,NA,HP,NA
AT21,IO_L13N_T2_MRCC_14,2,14,1,NA,HP,NA
AT23,IO_L14P_T2_SRCC_14,2,14,1,NA,HP,NA
AT24,IO_L14N_T2_SRCC_14,2,14,1,NA,HP,NA
AU21,IO_L15P_T2_DQS_RDWR_B_14,2,14,1,NA,HP,NA
AU22,IO_L15N_T2_DQS_DOUT_CSO_B_14,2,14,1,NA,HP,NA
AU23,IO_L16P_T2_CSI_B_14,2,14,1,NA,HP,NA
AV23,IO_L16N_T2_A15_D31_14,2,14,1,NA,HP,NA
AV22,IO_L17P_T2_A14_D30_14,2,14,1,NA,HP,NA
AW22,IO_L17N_T2_A13_D29_14,2,14,1,NA,HP,NA
AV24,IO_L18P_T2_A12_D28_14,2,14,1,NA,HP,NA
AW24,IO_L18N_T2_A11_D27_14,2,14,1,NA,HP,NA
AY22,IO_L19P_T3_A10_D26_14,3,14,1,NA,HP,NA
AY23,IO_L19N_T3_A09_D25_VREF_14,3,14,1,NA,HP,NA
AY24,IO_L20P_T3_A08_D24_14,3,14,1,NA,HP,NA
BA24,IO_L20N_T3_A07_D23_14,3,14,1,NA,HP,NA
BC22,IO_L21P_T3_DQS_14,3,14,1,NA,HP,NA
BD22,IO_L21N_T3_DQS_A06_D22_14,3,14,1,NA,HP,NA
BA23,IO_L22P_T3_A05_D21_14,3,14,1,NA,HP,NA
BB23,IO_L22N_T3_A04_D20_14,3,14,1,NA,HP,NA
BB22,IO_L23P_T3_A03_D19_14,3,14,1,NA,HP,NA
BC23,IO_L23N_T3_A02_D18_14,3,14,1,NA,HP,NA
BC24,IO_L24P_T3_A01_D17_14,3,14,1,NA,HP,NA
BD24,IO_L24N_T3_A00_D16_14,3,14,1,NA,HP,NA
AL24,IO_25_VRP_14,NA,14,1,NA,HP,NA
AJ35,IO_0_VRN_15,NA,15,1,NA,HP,NA
AL43,IO_L1P_T0_AD0P_15,0,15,1,NA,HP,NA
AL44,IO_L1N_T0_AD0N_15,0,15,1,NA,HP,NA
AM41,IO_L2P_T0_AD8P_15,0,15,1,NA,HP,NA
AM42,IO_L2N_T0_AD8N_15,0,15,1,NA,HP,NA
AN44,IO_L3P_T0_DQS_AD1P_15,0,15,1,NA,HP,NA
AP44,IO_L3N_T0_DQS_AD1N_15,0,15,1,NA,HP,NA
AN42,IO_L4P_T0_15,0,15,1,NA,HP,NA
AP42,IO_L4N_T0_15,0,15,1,NA,HP,NA
AM43,IO_L5P_T0_AD9P_15,0,15,1,NA,HP,NA
AN43,IO_L5N_T0_AD9N_15,0,15,1,NA,HP,NA
AK41,IO_L6P_T0_15,0,15,1,NA,HP,NA
AL41,IO_L6N_T0_VREF_15,0,15,1,NA,HP,NA
AL40,IO_L7P_T1_AD2P_15,1,15,1,NA,HP,NA
AM40,IO_L7N_T1_AD2N_15,1,15,1,NA,HP,NA
AN40,IO_L8P_T1_AD10P_15,1,15,1,NA,HP,NA
AP41,IO_L8N_T1_AD10N_15,1,15,1,NA,HP,NA
AK39,IO_L9P_T1_DQS_AD3P_15,1,15,1,NA,HP,NA
AL39,IO_L9N_T1_DQS_AD3N_15,1,15,1,NA,HP,NA
AP39,IO_L10P_T1_AD11P_15,1,15,1,NA,HP,NA
AP40,IO_L10N_T1_AD11N_15,1,15,1,NA,HP,NA
AK38,IO_L11P_T1_SRCC_15,1,15,1,NA,HP,NA
AL38,IO_L11N_T1_SRCC_15,1,15,1,NA,HP,NA
AN38,IO_L12P_T1_MRCC_15,1,15,1,NA,HP,NA
AN39,IO_L12N_T1_MRCC_15,1,15,1,NA,HP,NA
AJ36,IO_L13P_T2_MRCC_15,2,15,1,NA,HP,NA
AK37,IO_L13N_T2_MRCC_15,2,15,1,NA,HP,NA
AM37,IO_L14P_T2_SRCC_15,2,15,1,NA,HP,NA
AM38,IO_L14N_T2_SRCC_15,2,15,1,NA,HP,NA
AN37,IO_L15P_T2_DQS_15,2,15,1,NA,HP,NA
AP37,IO_L15N_T2_DQS_ADV_B_15,2,15,1,NA,HP,NA
AK36,IO_L16P_T2_A28_15,2,15,1,NA,HP,NA
AL36,IO_L16N_T2_A27_15,2,15,1,NA,HP,NA
AM35,IO_L17P_T2_A26_15,2,15,1,NA,HP,NA
AN35,IO_L17N_T2_A25_15,2,15,1,NA,HP,NA
AL35,IO_L18P_T2_A24_15,2,15,1,NA,HP,NA
AM36,IO_L18N_T2_A23_15,2,15,1,NA,HP,NA
AJ34,IO_L19P_T3_A22_15,3,15,1,NA,HP,NA
AK34,IO_L19N_T3_A21_VREF_15,3,15,1,NA,HP,NA
AK32,IO_L20P_T3_A20_15,3,15,1,NA,HP,NA
AK33,IO_L20N_T3_A19_15,3,15,1,NA,HP,NA
AH32,IO_L21P_T3_DQS_15,3,15,1,NA,HP,NA
AJ32,IO_L21N_T3_DQS_A18_15,3,15,1,NA,HP,NA
AM32,IO_L22P_T3_A17_15,3,15,1,NA,HP,NA
AM33,IO_L22N_T3_A16_15,3,15,1,NA,HP,NA
AL33,IO_L23P_T3_FOE_B_15,3,15,1,NA,HP,NA
AL34,IO_L23N_T3_FWE_B_15,3,15,1,NA,HP,NA
AN33,IO_L24P_T3_RS1_15,3,15,1,NA,HP,NA
AN34,IO_L24N_T3_RS0_15,3,15,1,NA,HP,NA
AN32,IO_25_VRP_15,NA,15,1,NA,HP,NA
AD37,IO_0_VRN_16,NA,16,2,NA,HP,NA
AH44,IO_L1P_T0_16,0,16,2,NA,HP,NA
AJ44,IO_L1N_T0_16,0,16,2,NA,HP,NA
AG43,IO_L2P_T0_16,0,16,2,NA,HP,NA
AH43,IO_L2N_T0_16,0,16,2,NA,HP,NA
AE44,IO_L3P_T0_DQS_16,0,16,2,NA,HP,NA
AF44,IO_L3N_T0_DQS_16,0,16,2,NA,HP,NA
AK43,IO_L4P_T0_16,0,16,2,NA,HP,NA
AK44,IO_L4N_T0_16,0,16,2,NA,HP,NA
AE43,IO_L5P_T0_16,0,16,2,NA,HP,NA
AF43,IO_L5N_T0_16,0,16,2,NA,HP,NA
AJ42,IO_L6P_T0_16,0,16,2,NA,HP,NA
AK42,IO_L6N_T0_VREF_16,0,16,2,NA,HP,NA
AD39,IO_L7P_T1_16,1,16,2,NA,HP,NA
AD40,IO_L7N_T1_16,1,16,2,NA,HP,NA
AF41,IO_L8P_T1_16,1,16,2,NA,HP,NA
AG41,IO_L8N_T1_16,1,16,2,NA,HP,NA
AE41,IO_L9P_T1_DQS_16,1,16,2,NA,HP,NA
AE42,IO_L9N_T1_DQS_16,1,16,2,NA,HP,NA
AG42,IO_L10P_T1_16,1,16,2,NA,HP,NA
AH42,IO_L10N_T1_16,1,16,2,NA,HP,NA
AG40,IO_L11P_T1_SRCC_16,1,16,2,NA,HP,NA
AH40,IO_L11N_T1_SRCC_16,1,16,2,NA,HP,NA
AJ40,IO_L12P_T1_MRCC_16,1,16,2,NA,HP,NA
AJ41,IO_L12N_T1_MRCC_16,1,16,2,NA,HP,NA
AF39,IO_L13P_T2_MRCC_16,2,16,2,NA,HP,NA
AF40,IO_L13N_T2_MRCC_16,2,16,2,NA,HP,NA
AH39,IO_L14P_T2_SRCC_16,2,16,2,NA,HP,NA
AJ39,IO_L14N_T2_SRCC_16,2,16,2,NA,HP,NA
AG37,IO_L15P_T2_DQS_16,2,16,2,NA,HP,NA
AH38,IO_L15N_T2_DQS_16,2,16,2,NA,HP,NA
AE38,IO_L16P_T2_16,2,16,2,NA,HP,NA
AE39,IO_L16N_T2_16,2,16,2,NA,HP,NA
AH37,IO_L17P_T2_16,2,16,2,NA,HP,NA
AJ37,IO_L17N_T2_16,2,16,2,NA,HP,NA
AF38,IO_L18P_T2_16,2,16,2,NA,HP,NA
AG38,IO_L18N_T2_16,2,16,2,NA,HP,NA
AD36,IO_L19P_T3_16,3,16,2,NA,HP,NA
AE37,IO_L19N_T3_VREF_16,3,16,2,NA,HP,NA
AD34,IO_L20P_T3_16,3,16,2,NA,HP,NA
AD35,IO_L20N_T3_16,3,16,2,NA,HP,NA
AE34,IO_L21P_T3_DQS_16,3,16,2,NA,HP,NA
AF34,IO_L21N_T3_DQS_16,3,16,2,NA,HP,NA
AE36,IO_L22P_T3_16,3,16,2,NA,HP,NA
AF36,IO_L22N_T3_16,3,16,2,NA,HP,NA
AF35,IO_L23P_T3_16,3,16,2,NA,HP,NA
AG36,IO_L23N_T3_16,3,16,2,NA,HP,NA
AG35,IO_L24P_T3_16,3,16,2,NA,HP,NA
AH35,IO_L24N_T3_16,3,16,2,NA,HP,NA
AH34,IO_25_VRP_16,NA,16,2,NA,HP,NA
W36,IO_0_VRN_17,NA,17,2,NA,HP,NA
AA43,IO_L1P_T0_17,0,17,2,NA,HP,NA
AA44,IO_L1N_T0_17,0,17,2,NA,HP,NA
V43,IO_L2P_T0_17,0,17,2,NA,HP,NA
V44,IO_L2N_T0_17,0,17,2,NA,HP,NA
AD44,IO_L3P_T0_DQS_17,0,17,2,NA,HP,NA
AC44,IO_L3N_T0_DQS_17,0,17,2,NA,HP,NA
Y44,IO_L4P_T0_17,0,17,2,NA,HP,NA
W44,IO_L4N_T0_17,0,17,2,NA,HP,NA
AC43,IO_L5P_T0_17,0,17,2,NA,HP,NA
AB43,IO_L5N_T0_17,0,17,2,NA,HP,NA
Y42,IO_L6P_T0_17,0,17,2,NA,HP,NA
Y43,IO_L6N_T0_VREF_17,0,17,2,NA,HP,NA
W42,IO_L7P_T1_17,1,17,2,NA,HP,NA
V42,IO_L7N_T1_17,1,17,2,NA,HP,NA
AC42,IO_L8P_T1_17,1,17,2,NA,HP,NA
AB42,IO_L8N_T1_17,1,17,2,NA,HP,NA
AB41,IO_L9P_T1_DQS_17,1,17,2,NA,HP,NA
AA41,IO_L9N_T1_DQS_17,1,17,2,NA,HP,NA
AD41,IO_L10P_T1_17,1,17,2,NA,HP,NA
AD42,IO_L10N_T1_17,1,17,2,NA,HP,NA
Y41,IO_L11P_T1_SRCC_17,1,17,2,NA,HP,NA
