Device/Package xc7vx485tffg1158 8/18/2011 16:01:25,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
N25,IO_L21N_T3_DQS_A06_D22_14,3,14,0,NA,HP,NA
P22,IO_L22P_T3_A05_D21_14,3,14,0,NA,HP,NA
N22,IO_L22N_T3_A04_D20_14,3,14,0,NA,HP,NA
M25,IO_L23P_T3_A03_D19_14,3,14,0,NA,HP,NA
L25,IO_L23N_T3_A02_D18_14,3,14,0,NA,HP,NA
N23,IO_L24P_T3_A01_D17_14,3,14,0,NA,HP,NA
M23,IO_L24N_T3_A00_D16_14,3,14,0,NA,HP,NA
R25,IO_25_VRP_14,NA,14,0,NA,HP,NA
R13,IO_0_VRN_15,NA,15,0,NA,HP,NA
K12,IO_L1P_T0_AD0P_15,0,15,0,NA,HP,NA
J12,IO_L1N_T0_AD0N_15,0,15,0,NA,HP,NA
N12,IO_L2P_T0_AD8P_15,0,15,0,NA,HP,NA
M12,IO_L2N_T0_AD8N_15,0,15,0,NA,HP,NA
M10,IO_L3P_T0_DQS_AD1P_15,0,15,0,NA,HP,NA
L10,IO_L3N_T0_DQS_AD1N_15,0,15,0,NA,HP,NA
P10,IO_L4P_T0_15,0,15,0,NA,HP,NA
N10,IO_L4N_T0_15,0,15,0,NA,HP,NA
M11,IO_L5P_T0_AD9P_15,0,15,0,NA,HP,NA
L11,IO_L5N_T0_AD9N_15,0,15,0,NA,HP,NA
P12,IO_L6P_T0_15,0,15,0,NA,HP,NA
P11,IO_L6N_T0_VREF_15,0,15,0,NA,HP,NA
G13,IO_L7P_T1_AD2P_15,1,15,0,NA,HP,NA
F13,IO_L7N_T1_AD2N_15,1,15,0,NA,HP,NA
K11,IO_L8P_T1_AD10P_15,1,15,0,NA,HP,NA
J11,IO_L8N_T1_AD10N_15,1,15,0,NA,HP,NA
H12,IO_L9P_T1_DQS_AD3P_15,1,15,0,NA,HP,NA
G12,IO_L9N_T1_DQS_AD3N_15,1,15,0,NA,HP,NA
J10,IO_L10P_T1_AD11P_15,1,15,0,NA,HP,NA
H10,IO_L10N_T1_AD11N_15,1,15,0,NA,HP,NA
G11,IO_L11P_T1_SRCC_15,1,15,0,NA,HP,NA
F11,IO_L11N_T1_SRCC_15,1,15,0,NA,HP,NA
G10,IO_L12P_T1_MRCC_15,1,15,0,NA,HP,NA
F10,IO_L12N_T1_MRCC_15,1,15,0,NA,HP,NA
E12,IO_L13P_T2_MRCC_15,2,15,0,NA,HP,NA
E11,IO_L13N_T2_MRCC_15,2,15,0,NA,HP,NA
E13,IO_L14P_T2_SRCC_15,2,15,0,NA,HP,NA
D12,IO_L14N_T2_SRCC_15,2,15,0,NA,HP,NA
D10,IO_L15P_T2_DQS_15,2,15,0,NA,HP,NA
D9,IO_L15N_T2_DQS_ADV_B_15,2,15,0,NA,HP,NA
C13,IO_L16P_T2_A28_15,2,15,0,NA,HP,NA
C12,IO_L16N_T2_A27_15,2,15,0,NA,HP,NA
E9,IO_L17P_T2_A26_15,2,15,0,NA,HP,NA
E8,IO_L17N_T2_A25_15,2,15,0,NA,HP,NA
D11,IO_L18P_T2_A24_15,2,15,0,NA,HP,NA
C10,IO_L18N_T2_A23_15,2,15,0,NA,HP,NA
C9,IO_L19P_T3_A22_15,3,15,0,NA,HP,NA
C8,IO_L19N_T3_A21_VREF_15,3,15,0,NA,HP,NA
B13,IO_L20P_T3_A20_15,3,15,0,NA,HP,NA
A13,IO_L20N_T3_A19_15,3,15,0,NA,HP,NA
A10,IO_L21P_T3_DQS_15,3,15,0,NA,HP,NA
A9,IO_L21N_T3_DQS_A18_15,3,15,0,NA,HP,NA
B12,IO_L22P_T3_A17_15,3,15,0,NA,HP,NA
A11,IO_L22N_T3_A16_15,3,15,0,NA,HP,NA
B8,IO_L23P_T3_FOE_B_15,3,15,0,NA,HP,NA
A8,IO_L23N_T3_FWE_B_15,3,15,0,NA,HP,NA
B11,IO_L24P_T3_RS1_15,3,15,0,NA,HP,NA
B10,IO_L24N_T3_RS0_15,3,15,0,NA,HP,NA
R11,IO_25_VRP_15,NA,15,0,NA,HP,NA
J17,IO_0_VRN_16,NA,16,0,NA,HP,NA
A15,IO_L1P_T0_16,0,16,0,NA,HP,NA
A14,IO_L1N_T0_16,0,16,0,NA,HP,NA
C17,IO_L2P_T0_16,0,16,0,NA,HP,NA
B17,IO_L2N_T0_16,0,16,0,NA,HP,NA
C15,IO_L3P_T0_DQS_16,0,16,0,NA,HP,NA
B15,IO_L3N_T0_DQS_16,0,16,0,NA,HP,NA
B16,IO_L4P_T0_16,0,16,0,NA,HP,NA
A16,IO_L4N_T0_16,0,16,0,NA,HP,NA
D15,IO_L5P_T0_16,0,16,0,NA,HP,NA
C14,IO_L5N_T0_16,0,16,0,NA,HP,NA
D17,IO_L6P_T0_16,0,16,0,NA,HP,NA
D16,IO_L6N_T0_VREF_16,0,16,0,NA,HP,NA
H17,IO_L7P_T1_16,1,16,0,NA,HP,NA
G17,IO_L7N_T1_16,1,16,0,NA,HP,NA
E17,IO_L8P_T1_16,1,16,0,NA,HP,NA
E16,IO_L8N_T1_16,1,16,0,NA,HP,NA
G16,IO_L9P_T1_DQS_16,1,16,0,NA,HP,NA
F16,IO_L9N_T1_DQS_16,1,16,0,NA,HP,NA
E14,IO_L10P_T1_16,1,16,0,NA,HP,NA
D14,IO_L10N_T1_16,1,16,0,NA,HP,NA
H15,IO_L11P_T1_SRCC_16,1,16,0,NA,HP,NA
G15,IO_L11N_T1_SRCC_16,1,16,0,NA,HP,NA
F15,IO_L12P_T1_MRCC_16,1,16,0,NA,HP,NA
F14,IO_L12N_T1_MRCC_16,1,16,0,NA,HP,NA
H14,IO_L13P_T2_MRCC_16,2,16,0,NA,HP,NA
H13,IO_L13N_T2_MRCC_16,2,16,0,NA,HP,NA
K14,IO_L14P_T2_SRCC_16,2,16,0,NA,HP,NA
J14,IO_L14N_T2_SRCC_16,2,16,0,NA,HP,NA
L15,IO_L15P_T2_DQS_16,2,16,0,NA,HP,NA
L14,IO_L15N_T2_DQS_16,2,16,0,NA,HP,NA
J16,IO_L16P_T2_16,2,16,0,NA,HP,NA
J15,IO_L16N_T2_16,2,16,0,NA,HP,NA
L13,IO_L17P_T2_16,2,16,0,NA,HP,NA
K13,IO_L17N_T2_16,2,16,0,NA,HP,NA
K17,IO_L18P_T2_16,2,16,0,NA,HP,NA
K16,IO_L18N_T2_16,2,16,0,NA,HP,NA
N13,IO_L19P_T3_16,3,16,0,NA,HP,NA
M13,IO_L19N_T3_VREF_16,3,16,0,NA,HP,NA
M16,IO_L20P_T3_16,3,16,0,NA,HP,NA
L16,IO_L20N_T3_16,3,16,0,NA,HP,NA
P14,IO_L21P_T3_DQS_16,3,16,0,NA,HP,NA
N14,IO_L21N_T3_DQS_16,3,16,0,NA,HP,NA
N15,IO_L22P_T3_16,3,16,0,NA,HP,NA
M15,IO_L22N_T3_16,3,16,0,NA,HP,NA
P16,IO_L23P_T3_16,3,16,0,NA,HP,NA
P15,IO_L23N_T3_16,3,16,0,NA,HP,NA
N17,IO_L24P_T3_16,3,16,0,NA,HP,NA
M17,IO_L24N_T3_16,3,16,0,NA,HP,NA
P17,IO_25_VRP_16,NA,16,0,NA,HP,NA
K21,IO_0_VRN_17,NA,17,0,NA,HP,NA
A19,IO_L1P_T0_17,0,17,0,NA,HP,NA
A20,IO_L1N_T0_17,0,17,0,NA,HP,NA
C20,IO_L2P_T0_17,0,17,0,NA,HP,NA
B20,IO_L2N_T0_17,0,17,0,NA,HP,NA
B21,IO_L3P_T0_DQS_17,0,17,0,NA,HP,NA
A21,IO_L3N_T0_DQS_17,0,17,0,NA,HP,NA
B18,IO_L4P_T0_17,0,17,0,NA,HP,NA
A18,IO_L4N_T0_17,0,17,0,NA,HP,NA
C22,IO_L5P_T0_17,0,17,0,NA,HP,NA
B22,IO_L5N_T0_17,0,17,0,NA,HP,NA
C18,IO_L6P_T0_17,0,17,0,NA,HP,NA
C19,IO_L6N_T0_VREF_17,0,17,0,NA,HP,NA
E22,IO_L7P_T1_17,1,17,0,NA,HP,NA
D22,IO_L7N_T1_17,1,17,0,NA,HP,NA
E18,IO_L8P_T1_17,1,17,0,NA,HP,NA
E19,IO_L8N_T1_17,1,17,0,NA,HP,NA
D19,IO_L9P_T1_DQS_17,1,17,0,NA,HP,NA
D20,IO_L9N_T1_DQS_17,1,17,0,NA,HP,NA
F18,IO_L10P_T1_17,1,17,0,NA,HP,NA
F19,IO_L10N_T1_17,1,17,0,NA,HP,NA
E21,IO_L11P_T1_SRCC_17,1,17,0,NA,HP,NA
D21,IO_L11N_T1_SRCC_17,1,17,0,NA,HP,NA
F20,IO_L12P_T1_MRCC_17,1,17,0,NA,HP,NA
F21,IO_L12N_T1_MRCC_17,1,17,0,NA,HP,NA
H20,IO_L13P_T2_MRCC_17,2,17,0,NA,HP,NA
G20,IO_L13N_T2_MRCC_17,2,17,0,NA,HP,NA
G21,IO_L14P_T2_SRCC_17,2,17,0,NA,HP,NA
G22,IO_L14N_T2_SRCC_17,2,17,0,NA,HP,NA
H18,IO_L15P_T2_DQS_17,2,17,0,NA,HP,NA
G18,IO_L15N_T2_DQS_17,2,17,0,NA,HP,NA
J20,IO_L16P_T2_17,2,17,0,NA,HP,NA
J21,IO_L16N_T2_17,2,17,0,NA,HP,NA
K18,IO_L17P_T2_17,2,17,0,NA,HP,NA
K19,IO_L17N_T2_17,2,17,0,NA,HP,NA
J19,IO_L18P_T2_17,2,17,0,NA,HP,NA
H19,IO_L18N_T2_17,2,17,0,NA,HP,NA
L18,IO_L19P_T3_17,3,17,0,NA,HP,NA
L19,IO_L19N_T3_VREF_17,3,17,0,NA,HP,NA
M21,IO_L20P_T3_17,3,17,0,NA,HP,NA
L21,IO_L20N_T3_17,3,17,0,NA,HP,NA
N18,IO_L21P_T3_DQS_17,3,17,0,NA,HP,NA
M18,IO_L21N_T3_DQS_17,3,17,0,NA,HP,NA
M20,IO_L22P_T3_17,3,17,0,NA,HP,NA
L20,IO_L22N_T3_17,3,17,0,NA,HP,NA
P19,IO_L23P_T3_17,3,17,0,NA,HP,NA
N19,IO_L23N_T3_17,3,17,0,NA,HP,NA
P20,IO_L24P_T3_17,3,17,0,NA,HP,NA
N20,IO_L24N_T3_17,3,17,0,NA,HP,NA
P21,IO_25_VRP_17,NA,17,0,NA,HP,NA
AD18,IO_0_VRN_34,NA,34,1,NA,HP,NA
AE17,IO_L1P_T0_34,0,34,1,NA,HP,NA
AE16,IO_L1N_T0_34,0,34,1,NA,HP,NA
AF20,IO_L2P_T0_34,0,34,1,NA,HP,NA
AG20,IO_L2N_T0_34,0,34,1,NA,HP,NA
AE19,IO_L3P_T0_DQS_34,0,34,1,NA,HP,NA
AF19,IO_L3N_T0_DQS_34,0,34,1,NA,HP,NA
AG18,IO_L4P_T0_34,0,34,1,NA,HP,NA
AG17,IO_L4N_T0_34,0,34,1,NA,HP,NA
AE18,IO_L5P_T0_34,0,34,1,NA,HP,NA
AF18,IO_L5N_T0_34,0,34,1,NA,HP,NA
AF16,IO_L6P_T0_34,0,34,1,NA,HP,NA
AG16,IO_L6N_T0_VREF_34,0,34,1,NA,HP,NA
AH20,IO_L7P_T1_34,1,34,1,NA,HP,NA
AJ20,IO_L7N_T1_34,1,34,1,NA,HP,NA
AM18,IO_L8P_T1_34,1,34,1,NA,HP,NA
AM17,IO_L8N_T1_34,1,34,1,NA,HP,NA
AL20,IO_L9P_T1_DQS_34,1,34,1,NA,HP,NA
AM20,IO_L9N_T1_DQS_34,1,34,1,NA,HP,NA
AN20,IO_L10P_T1_34,1,34,1,NA,HP,NA
AP20,IO_L10N_T1_34,1,34,1,NA,HP,NA
AK19,IO_L11P_T1_SRCC_34,1,34,1,NA,HP,NA
AL19,IO_L11N_T1_SRCC_34,1,34,1,NA,HP,NA
AK18,IO_L12P_T1_MRCC_34,1,34,1,NA,HP,NA
AL18,IO_L12N_T1_MRCC_34,1,34,1,NA,HP,NA
AJ16,IO_L13P_T2_MRCC_34,2,34,1,NA,HP,NA
AK16,IO_L13N_T2_MRCC_34,2,34,1,NA,HP,NA
AJ17,IO_L14P_T2_SRCC_34,2,34,1,NA,HP,NA
AK17,IO_L14N_T2_SRCC_34,2,34,1,NA,HP,NA
AF15,IO_L15P_T2_DQS_34,2,34,1,NA,HP,NA
AG15,IO_L15N_T2_DQS_34,2,34,1,NA,HP,NA
AH18,IO_L16P_T2_34,2,34,1,NA,HP,NA
AH17,IO_L16N_T2_34,2,34,1,NA,HP,NA
AH15,IO_L17P_T2_34,2,34,1,NA,HP,NA
AJ15,IO_L17N_T2_34,2,34,1,NA,HP,NA
AH19,IO_L18P_T2_34,2,34,1,NA,HP,NA
AJ19,IO_L18N_T2_34,2,34,1,NA,HP,NA
AL15,IO_L19P_T3_34,3,34,1,NA,HP,NA
AM15,IO_L19N_T3_VREF_34,3,34,1,NA,HP,NA
AL16,IO_L20P_T3_34,3,34,1,NA,HP,NA
AM16,IO_L20N_T3_34,3,34,1,NA,HP,NA
AP17,IO_L21P_T3_DQS_34,3,34,1,NA,HP,NA
AP16,IO_L21N_T3_DQS_34,3,34,1,NA,HP,NA
AN18,IO_L22P_T3_34,3,34,1,NA,HP,NA
AN17,IO_L22N_T3_34,3,34,1,NA,HP,NA
AN15,IO_L23P_T3_34,3,34,1,NA,HP,NA
AP15,IO_L23N_T3_34,3,34,1,NA,HP,NA
AN19,IO_L24P_T3_34,3,34,1,NA,HP,NA
AP19,IO_L24N_T3_34,3,34,1,NA,HP,NA
AD16,IO_25_VRP_34,NA,34,1,NA,HP,NA
AE22,IO_0_VRN_35,NA,35,1,NA,HP,NA
AF25,IO_L1P_T0_AD4P_35,0,35,1,NA,HP,NA
AG25,IO_L1N_T0_AD4N_35,0,35,1,NA,HP,NA
AE23,IO_L2P_T0_AD12P_35,0,35,1,NA,HP,NA
AF23,IO_L2N_T0_AD12N_35,0,35,1,NA,HP,NA
AG23,IO_L3P_T0_DQS_AD5P_35,0,35,1,NA,HP,NA
AH23,IO_L3N_T0_DQS_AD5N_35,0,35,1,NA,HP,NA
AE24,IO_L4P_T0_35,0,35,1,NA,HP,NA
AF24,IO_L4N_T0_35,0,35,1,NA,HP,NA
AG22,IO_L5P_T0_AD13P_35,0,35,1,NA,HP,NA
AH22,IO_L5N_T0_AD13N_35,0,35,1,NA,HP,NA
AF21,IO_L6P_T0_35,0,35,1,NA,HP,NA
AG21,IO_L6N_T0_VREF_35,0,35,1,NA,HP,NA
AJ26,IO_L7P_T1_AD6P_35,1,35,1,NA,HP,NA
AK26,IO_L7N_T1_AD6N_35,1,35,1,NA,HP,NA
AJ22,IO_L8P_T1_AD14P_35,1,35,1,NA,HP,NA
AK22,IO_L8N_T1_AD14N_35,1,35,1,NA,HP,NA
AH25,IO_L9P_T1_DQS_AD7P_35,1,35,1,NA,HP,NA
AJ25,IO_L9N_T1_DQS_AD7N_35,1,35,1,NA,HP,NA
AJ21,IO_L10P_T1_AD15P_35,1,35,1,NA,HP,NA
AK21,IO_L10N_T1_AD15N_35,1,35,1,NA,HP,NA
AH24,IO_L11P_T1_SRCC_35,1,35,1,NA,HP,NA
AJ24,IO_L11N_T1_SRCC_35,1,35,1,NA,HP,NA
AK23,IO_L12P_T1_MRCC_35,1,35,1,NA,HP,NA
AK24,IO_L12N_T1_MRCC_35,1,35,1,NA,HP,NA
AL25,IO_L13P_T2_MRCC_35,2,35,1,NA,HP,NA
AL26,IO_L13N_T2_MRCC_35,2,35,1,NA,HP,NA
AL23,IO_L14P_T2_SRCC_35,2,35,1,NA,HP,NA
AL24,IO_L14N_T2_SRCC_35,2,35,1,NA,HP,NA
AM23,IO_L15P_T2_DQS_35,2,35,1,NA,HP,NA
AN23,IO_L15N_T2_DQS_35,2,35,1,NA,HP,NA
AM22,IO_L16P_T2_35,2,35,1,NA,HP,NA
AN22,IO_L16N_T2_35,2,35,1,NA,HP,NA
AL21,IO_L17P_T2_35,2,35,1,NA,HP,NA
AM21,IO_L17N_T2_35,2,35,1,NA,HP,NA
AP21,IO_L18P_T2_35,2,35,1,NA,HP,NA
AP22,IO_L18N_T2_35,2,35,1,NA,HP,NA
AJ27,IO_L19P_T3_35,3,35,1,NA,HP,NA
AK27,IO_L19N_T3_VREF_35,3,35,1,NA,HP,NA
AM25,IO_L20P_T3_35,3,35,1,NA,HP,NA
AM26,IO_L20N_T3_35,3,35,1,NA,HP,NA
AM27,IO_L21P_T3_DQS_35,3,35,1,NA,HP,NA
AN27,IO_L21N_T3_DQS_35,3,35,1,NA,HP,NA
AN24,IO_L22P_T3_35,3,35,1,NA,HP,NA
AP24,IO_L22N_T3_35,3,35,1,NA,HP,NA
AP26,IO_L23P_T3_35,3,35,1,NA,HP,NA
AP27,IO_L23N_T3_35,3,35,1,NA,HP,NA
AN25,IO_L24P_T3_35,3,35,1,NA,HP,NA
AP25,IO_L24N_T3_35,3,35,1,NA,HP,NA
AE21,IO_25_VRP_35,NA,35,1,NA,HP,NA
AE12,IO_0_VRN_36,NA,36,1,NA,HP,NA
AJ10,IO_L1P_T0_36,0,36,1,NA,HP,NA
AJ9,IO_L1N_T0_36,0,36,1,NA,HP,NA
AK8,IO_L2P_T0_36,0,36,1,NA,HP,NA
AL8,IO_L2N_T0_36,0,36,1,NA,HP,NA
AE11,IO_L3P_T0_DQS_36,0,36,1,NA,HP,NA
AF10,IO_L3N_T0_DQS_36,0,36,1,NA,HP,NA
AK9,IO_L4P_T0_36,0,36,1,NA,HP,NA
AL9,IO_L4N_T0_36,0,36,1,NA,HP,NA
AF11,IO_L5P_T0_36,0,36,1,NA,HP,NA
AG11,IO_L5N_T0_36,0,36,1,NA,HP,NA
AG10,IO_L6P_T0_36,0,36,1,NA,HP,NA
AH10,IO_L6N_T0_VREF_36,0,36,1,NA,HP,NA
AN10,IO_L7P_T1_36,1,36,1,NA,HP,NA
AP10,IO_L7N_T1_36,1,36,1,NA,HP,NA
AM8,IO_L8P_T1_36,1,36,1,NA,HP,NA
AN8,IO_L8N_T1_36,1,36,1,NA,HP,NA
AP12,IO_L9P_T1_DQS_36,1,36,1,NA,HP,NA
AP11,IO_L9N_T1_DQS_36,1,36,1,NA,HP,NA
AN9,IO_L10P_T1_36,1,36,1,NA,HP,NA
AP9,IO_L10N_T1_36,1,36,1,NA,HP,NA
AL11,IO_L11P_T1_SRCC_36,1,36,1,NA,HP,NA
AM11,IO_L11N_T1_SRCC_36,1,36,1,NA,HP,NA
AL10,IO_L12P_T1_MRCC_36,1,36,1,NA,HP,NA
AM10,IO_L12N_T1_MRCC_36,1,36,1,NA,HP,NA
AJ11,IO_L13P_T2_MRCC_36,2,36,1,NA,HP,NA
AK11,IO_L13N_T2_MRCC_36,2,36,1,NA,HP,NA
AJ12,IO_L14P_T2_SRCC_36,2,36,1,NA,HP,NA
AK12,IO_L14N_T2_SRCC_36,2,36,1,NA,HP,NA
AG12,IO_L15P_T2_DQS_36,2,36,1,NA,HP,NA
AH12,IO_L15N_T2_DQS_36,2,36,1,NA,HP,NA
AE13,IO_L16P_T2_36,2,36,1,NA,HP,NA
AF13,IO_L16N_T2_36,2,36,1,NA,HP,NA
AG13,IO_L17P_T2_36,2,36,1,NA,HP,NA
AH13,IO_L17N_T2_36,2,36,1,NA,HP,NA
AE14,IO_L18P_T2_36,2,36,1,NA,HP,NA
AF14,IO_L18N_T2_36,2,36,1,NA,HP,NA
AH14,IO_L19P_T3_36,3,36,1,NA,HP,NA
AJ14,IO_L19N_T3_VREF_36,3,36,1,NA,HP,NA
AM12,IO_L20P_T3_36,3,36,1,NA,HP,NA
AN12,IO_L20N_T3_36,3,36,1,NA,HP,NA
AK13,IO_L21P_T3_DQS_36,3,36,1,NA,HP,NA
AL13,IO_L21N_T3_DQS_36,3,36,1,NA,HP,NA
AM13,IO_L22P_T3_36,3,36,1,NA,HP,NA
AN13,IO_L22N_T3_36,3,36,1,NA,HP,NA
AK14,IO_L23P_T3_36,3,36,1,NA,HP,NA
AL14,IO_L23N_T3_36,3,36,1,NA,HP,NA
AN14,IO_L24P_T3_36,3,36,1,NA,HP,NA
AP14,IO_L24N_T3_36,3,36,1,NA,HP,NA
AD14,IO_25_VRP_36,NA,36,1,NA,HP,NA
AK2,MGTXTXP3_114,NA,114,NA,NA,GTX,NA
AK6,MGTXRXP3_114,NA,114,NA,NA,GTX,NA
AK1,MGTXTXN3_114,NA,114,NA,NA,GTX,NA
AK5,MGTXRXN3_114,NA,114,NA,NA,GTX,NA
AM2,MGTXTXP2_114,NA,114,NA,NA,GTX,NA
AL4,MGTXRXP2_114,NA,114,NA,NA,GTX,NA
AM1,MGTXTXN2_114,NA,114,NA,NA,GTX,NA
AD6,MGTREFCLK0P_114,NA,114,NA,NA,GTX,NA
AL3,MGTXRXN2_114,NA,114,NA,NA,GTX,NA
AD5,MGTREFCLK0N_114,NA,114,NA,NA,GTX,NA
AE7,MGTREFCLK1N_114,NA,114,NA,NA,GTX,NA
AE8,MGTREFCLK1P_114,NA,114,NA,NA,GTX,NA
AN4,MGTXTXP1_114,NA,114,NA,NA,GTX,NA
AM6,MGTXRXP1_114,NA,114,NA,NA,GTX,NA
AN3,MGTXTXN1_114,NA,114,NA,NA,GTX,NA
AM5,MGTXRXN1_114,NA,114,NA,NA,GTX,NA
AP2,MGTXTXP0_114,NA,114,NA,NA,GTX,NA
AP6,MGTXRXP0_114,NA,114,NA,NA,GTX,NA
AP1,MGTXTXN0_114,NA,114,NA,NA,GTX,NA
AP5,MGTXRXN0_114,NA,114,NA,NA,GTX,NA
AD2,MGTXTXP3_115,NA,115,NA,NA,GTX,NA
AE4,MGTXRXP3_115,NA,115,NA,NA,GTX,NA
AD1,MGTXTXN3_115,NA,115,NA,NA,GTX,NA
AE3,MGTXRXN3_115,NA,115,NA,NA,GTX,NA
AF2,MGTXTXP2_115,NA,115,NA,NA,GTX,NA
AF6,MGTXRXP2_115,NA,115,NA,NA,GTX,NA
AF1,MGTXTXN2_115,NA,115,NA,NA,GTX,NA
AB6,MGTREFCLK0P_115,NA,115,NA,NA,GTX,NA
AF5,MGTXRXN2_115,NA,115,NA,NA,GTX,NA
G8,MGTAVTTRCAL_115,NA,115,NA,NA,GTX,NA
AB5,MGTREFCLK0N_115,NA,115,NA,NA,GTX,NA
G7,MGTRREF_115,NA,115,NA,NA,GTX,NA
AC7,MGTREFCLK1N_115,NA,115,NA,NA,GTX,NA
AC8,MGTREFCLK1P_115,NA,115,NA,NA,GTX,NA
AH2,MGTXTXP1_115,NA,115,NA,NA,GTX,NA
AG4,MGTXRXP1_115,NA,115,NA,NA,GTX,NA
AH1,MGTXTXN1_115,NA,115,NA,NA,GTX,NA
AG3,MGTXRXN1_115,NA,115,NA,NA,GTX,NA
AJ4,MGTXTXP0_115,NA,115,NA,NA,GTX,NA
AH6,MGTXRXP0_115,NA,115,NA,NA,GTX,NA
AJ3,MGTXTXN0_115,NA,115,NA,NA,GTX,NA
AH5,MGTXRXN0_115,NA,115,NA,NA,GTX,NA
V2,MGTXTXP3_116,NA,116,NA,NA,GTX,NA
V6,MGTXRXP3_116,NA,116,NA,NA,GTX,NA
V1,MGTXTXN3_116,NA,116,NA,NA,GTX,NA
