"Pin Information for the Stratix® V 5SGXA7 Device 
Version 1.2 
8A	VREFB8AN0	IO	CLK21n		DIFFIO_RX_T199n	DIFFOUT_T199n	C33	DQ67T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_TX_T200p	DIFFOUT_T200p	B32	DQ67T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_TX_T200n	DIFFOUT_T200n	A32	DQ67T	DQ28T	DQ14T										
8A	VREFB8AN0	IO	CLK20p		DIFFIO_RX_T201p	DIFFOUT_T201p	E34	DQS67T	DQS28T/CQ28T	DQ14T/CQn14T										
8A	VREFB8AN0	IO	CLK20n		DIFFIO_RX_T201n	DIFFOUT_T201n	D34	DQSn67T	DQSn28T/DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_TX_T202p	DIFFOUT_T202p	A34	DQ68T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_TX_T202n	DIFFOUT_T202n	A35	DQ68T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_RX_T203p	DIFFOUT_T203p	C34	DQS68T	DQ28T/CQn28T	DQ14T										
8A	VREFB8AN0	IO	RZQ_5		DIFFIO_RX_T203n	DIFFOUT_T203n	B34	DQSn68T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_TX_T204p	DIFFOUT_T204p	A36	DQ68T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_TX_T204n	DIFFOUT_T204n	A37	DQ68T	DQ28T	DQ14T										
8A	VREFB8AN0	IO			DIFFIO_RX_T205p	DIFFOUT_T205p	E32	DQ69T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_RX_T205n	DIFFOUT_T205n	F32	DQ69T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_TX_T206p	DIFFOUT_T206p	G33	DQ69T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_TX_T206n	DIFFOUT_T206n	G32	DQ69T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_RX_T207p	DIFFOUT_T207p	F33	DQS69T	DQS29T/CQ29T											
8A	VREFB8AN0	IO			DIFFIO_RX_T207n	DIFFOUT_T207n	E33	DQSn69T	DQSn29T/DQ29T											
8A	VREFB8AN0	IO			DIFFIO_TX_T208p	DIFFOUT_T208p	K33	DQ70T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_TX_T208n	DIFFOUT_T208n	J33	DQ70T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_RX_T209p	DIFFOUT_T209p	H34	DQS70T	DQ29T/CQn29T											
8A	VREFB8AN0	IO			DIFFIO_RX_T209n	DIFFOUT_T209n	G34	DQSn70T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_TX_T210p	DIFFOUT_T210p	K34	DQ70T	DQ29T											
8A	VREFB8AN0	IO			DIFFIO_TX_T210n	DIFFOUT_T210n	J34	DQ70T	DQ29T											
		GND					A38													
		GND					AA34													
		GND					AA38													
		GND					AA39													
		GND					AB36													
		GND					AB37													
		GND					AC33													
		GND					AC35													
		GND					AC38													
		GND					AC39													
		GND					AD36													
		GND					AD37													
		GND					AE34													
		GND					AE38													
		GND					AE39													
		GND					AF36													
		GND					AF37													
		GND					AG33													
		GND					AG35													
		GND					AG38													
		GND					AG39													
		GND					AH36													
		GND					AH37													
		GND					AJ38													
		GND					AJ39													
		GND					AK36													
		GND					AK37													
		GND					AL38													
		GND					AL39													
		GND					AM36													
		GND					AM37													
		GND					AN38													
		GND					AN39													
		GND					AP36													
		GND					AP37													
		GND					AR38													
		GND					AR39													
		GND					AT36													
		GND					AT37													
		GND					AU38													
		GND					AU39													
		GND					AV36													
		GND					AV37													
		GND					AW37													
		GND					AW38													
		GND					B36													
		GND					B37													
		GND					B38													
		GND					C38													
		GND					C39													
		GND					D36													
		GND					D37													
		GND					E38													
		GND					E39													
		GND					F36													
		GND					F37													
		GND					G38													
		GND					G39													
		GND					H36													
		GND					H37													
		GND					J38													
		GND					J39													
		GND					K36													
		GND					K37													
		GND					L38													
		GND					L39													
		GND					M36													
		GND					M37													
		GND					N38													
		GND					N39													
		GND					P36													
		GND					P37													
		GND					R38													
		GND					R39													
		GND					T36													
		GND					T37													
		GND					U34													
		GND					U38													
		GND					U39													
		GND					V36													
		GND					V37													
		GND					W33													
		GND					W35													
		GND					W38													
		GND					W39													
		GND					Y36													
		GND					Y37													
		GND					A2													
		GND					AA1													
		GND					AA2													
		GND					AA6													
		GND					AB3													
		GND					AB4													
		GND					AC1													
		GND					AC2													
		GND					AC5													
		GND					AC7													
		GND					AD3													
		GND					AD4													
		GND					AE1													
		GND					AE2													
		GND					AE6													
		GND					AF3													
		GND					AF4													
		GND					AG1													
		GND					AG2													
		GND					AG5													
		GND					AG7													
		GND					AH3													
		GND					AH4													
		GND					AJ1													
		GND					AJ2													
		GND					AK3													
		GND					AK4													
		GND					AL1													
		GND					AL2													
		GND					AM3													
		GND					AM4													
		GND					AN1													
		GND					AN2													
		GND					AP3													
		GND					AP4													
		GND					AR1													
		GND					AR2													
		GND					AT3													
		GND					AT4													
		GND					AU1													
		GND					AU2													
		GND					AV3													
		GND					AV4													
		GND					AW2													
		GND					AW3													
		GND					B2													
		GND					B3													
		GND					B4													
		GND					C1													
		GND					C2													
		GND					D3													
		GND					D4													
		GND					E1													
		GND					E2													
		GND					F3													
		GND					F4													
		GND					G1													
		GND					G2													
		GND					H3													
		GND					H4													
		GND					J1													
		GND					J2													
		GND					K3													
		GND					K4													
		GND					L1													
		GND					L2													
		GND					M3													
		GND					M4													
		GND					N1													
		GND					N2													
		GND					P3													
		GND					P4													
		GND					R1													
		GND					R2													
		GND					T3													
		GND					T4													
		GND					U1													
		GND					U2													
		GND					U6													
		GND					V3													
		GND					V4													
		GND					W1													
		GND					W2													
		GND					W5													
		GND					W7													
		GND					Y3													
		GND					Y4													
		GND					AA11													
		GND					AA17													
		GND					AA21													
		GND					AA32													
		GND					AA8													
		GND					AB11													
		GND					AB14													
		GND					AB23													
		GND					AB26													
		GND					AB29													
		GND					AB32													
		GND					AB8													
		GND					AC16													
		GND					AC18													
		GND					AC20													
		GND					AC22													
		GND					AD10													
		GND					AD13													
		GND					AD25													
		GND					AD28													
		GND					AD31													
		GND					AE32													
		GND					AE8													
		GND					AF12													
		GND					AF15													
		GND					AF18													
		GND					AF21													
		GND					AF24													
		GND					AF27													
		GND					AF30													
		GND					AF32													
		GND					AF8													
		GND					AF9													
		GND					AH11													
		GND					AH14													
		GND					AH17													
		GND					AH20													
		GND					AH23													
		GND					AH26													
		GND					AH29													
		GND					AH32													
		GND					AH35													
		GND					AH5													
		GND					AH8													
		GND					AJ35													
		GND					AJ5													
		GND					AK10													
		GND					AK13													
		GND					AK16													
		GND					AK19													
		GND					AK22													
		GND					AK25													
		GND					AK28													
		GND					AK31													
		GND					AK34													
		GND					AK7													
		GND					AL35													
		GND					AL5													
		GND					AL9													
		GND					AM12													
		GND					AM15													
		GND					AM18													
		GND					AM21													
		GND					AM24													
		GND					AM27													
		GND					AM30													
		GND					AM33													
		GND					AM6													
		GND					AM9													
		GND					AN35													
		GND					AN5													
		GND					AP11													
		GND					AP14													
		GND					AP17													
		GND					AP20													
		GND					AP23													
		GND					AP26													
		GND					AP29													
		GND					AP32													
		GND					AP35													
		GND					AP5													
		GND					AP8													
		GND					AR35													
		GND					AR5													
		GND					AT10													
		GND					AT13													
		GND					AT16													
		GND					AT19													
		GND					AT22													
		GND					AT25													
		GND					AT28													
		GND					AT31													
		GND					AT34													
		GND					AT7													
		GND					AU35													
		GND					AU5													
		GND					AV12													
		GND					AV15													
		GND					AV18													
		GND					AV21													
		GND					AV24													
		GND					AV27													
		GND					AV30													
		GND					AV33													
		GND					AV6													
		GND					AV9													
		GND					B12													
		GND					B15													
		GND					B18													
		GND					B21													
		GND					B24													
		GND					B27													
		GND					B30													
		GND					B33													
		GND					B35													
		GND					B5													
		GND					B6													
		GND					B9													
		GND					C35													
		GND					C5													
		GND					D11													
		GND					D14													
		GND					D17													
		GND					D20													
		GND					D23													
		GND					D26													
		GND					D29													
		GND					D32													
		GND					D35													
		GND					D5													
		GND					D8													
		GND					E35													
		GND					E5													
		GND					F10													
		GND					F13													
		GND					F16													
		GND					F19													
		GND					F22													
		GND					F25													
		GND					F28													
		GND					F31													
		GND					F34													
		GND					F35													
		GND					F5													
		GND					F7													
		GND					G35													
		GND					G5													
		GND					H12													
		GND					H15													
		GND					H18													
		GND					H21													
		GND					H24													
		GND					H27													
		GND					H30													
		GND					H33													
		GND					H35													
		GND					H5													
		GND					H6													
		GND					H9													
		GND					J35													
		GND					J5													
		GND					K11													
		GND					K14													
		GND					K17													
		GND					K20													
		GND					K23													
		GND					K26													
		GND					K29													
		GND					K32													
		GND					K35													
		GND					K5													
		GND					K8													
		GND					L35													
		GND					L5													
		GND					M10													
		GND					M13													
		GND					M16													
		GND					M19													
		GND					M22													
		GND					M25													
		GND					M28													
		GND					M31													
		GND					M34													
		GND					M35													
		GND					M7													
		GND					N35													
		GND					N5													
		GND					P12													
		GND					P15													
		GND					P18													
		GND					P24													
		GND					P27													
		GND					P30													
		GND					P33													
		GND					P35													
		GND					P6													
		GND					P9													
		GND					R18													
		GND					R20													
		GND					R22													
		GND					R33													
		GND					R34													
		GND					R35													
		GND					R5													
		GND					T11													
		GND					T14													
		GND					T17													
		GND					T21													
		GND					T26													
		GND					T29													
		GND					T32													
		GND					T8													
		GND					U19													
		GND					U23													
		GND					U32													
		GND					U8													
		GND					V10													
		GND					V11													
		GND					V12													
		GND					V13													
		GND					V15													
		GND					V20													
		GND					V25													
		GND					V28													
		GND					V30													
		GND					V31													
		GND					V32													
		GND					V8													
		GND					V9													
		GND					W10													
		GND					W12													
		GND					W17													
		GND					W23													
		GND					W28													
		GND					W30													
		GND					W31													
		GND					W32													
		GND					W8													
		GND					W9													
		GND					Y10													
		GND					Y12													
		GND					Y15													
		GND					Y25													
		GND					Y27													
		GND					Y28													
		GND					Y30													
		GND					Y32													
		GND					Y8													
		GND					Y9													
		GND					AA20													
		VCC					AC17													
		VCC					AC19													
		VCC					AC21													
		VCC					AC23													
		VCC					R17													
		VCC					R19													
		VCC					R21													
		VCC					R23													
		VCC					AA18													
		VCC					AA19													
		VCC					AA22													
		VCC					AA23													
		VCC					AB17													
		VCC					AB18													
		VCC					AB19													
		VCC					AB20													
		VCC					AB21													
		VCC					AB22													
		VCC					T18													
		VCC					T19													
		VCC					T20													
		VCC					T22													
		VCC					T23													
		VCC					U17													
		VCC					U18													
		VCC					U20													
		VCC					U21													
		VCC					U22													
		VCC					V17													
		VCC					V18													
		VCC					V19													
		VCC					V21													
		VCC					V22													
		VCC					V23													
		VCC					W18													
		VCC					W19													
		VCC					W20													
		VCC					W21													
		VCC					W22													
		VCC					Y17													
		VCC					Y18													
		VCC					Y19													
		VCC					Y22													
		VCC					Y23													
		VCC					Y21													
		VCCPT					AD19													
		VCCPT					AE13													
		VCCPT					AE28													
		VCCPT					P19													
		VCCPT					R13													
		VCCPT					R28													
		DNU					AW35													
		DNU					AV35													
		DNU					AA30													
		DNU					AL19													
		DNU					AV5													
		DNU					AW5													
		DNU					R7													
		DNU					J19													
		DNU					Y20													
		VCCPGM					AL31													
		VCCPGM					AJ9													
		TEMPDIODEn					P5													
		TEMPDIODEp					R6													
		VCCBAT					AK9													
		VCCIO3A					AU31													
		VCCIO3A					AW33													
		VCCIO3B					AU28													
		VCCIO3B					AW30													
		VCCIO3C					AW24													
		VCCIO3C					AW27													
		VCCIO3D					AU22													
		VCCIO3D					AW21													
		VCCIO4A					AW6													
		VCCIO4B					AW12													
		VCCIO4B					AW9													
		VCCIO4C					AU13													
		VCCIO4C					AW15													
		VCCIO4D					AU19													
		VCCIO4D					AW18													
		VCCIO7A					C6													
		VCCIO7B					A9													
		VCCIO7B					C11													
		VCCIO7C					A12													
		VCCIO7C					A15													
		VCCIO7D					A18													
		VCCIO7D					C17													
		VCCIO8A					A33													
		VCCIO8A					C32													
		VCCIO8B					A30													
		VCCIO8B					C29													
		VCCIO8C					A24													
		VCCIO8C					A27													
		VCCIO8D					A21													
		VCCIO8D					C23													
		VCCPD3AB					AR29													
		VCCPD3AB					AR32													
		VCCPD3CD					AR23													
		VCCPD3CD					AR26													
		VCCPD4					AR10													
		VCCPD4					AR13													
		VCCPD4					AR16													
		VCCPD7					E10													
		VCCPD7					E13													
		VCCPD7					E16													
		VCCPD8					E22													
		VCCPD8					E26													
		VCCPD8					E29													
3A	VREFB3AN0	VREFB3AN0	VREFB3AN0				AJ31													
3B	VREFB3BN0	VREFB3BN0	VREFB3BN0				AJ28													
3C	VREFB3CN0	VREFB3CN0	VREFB3CN0				AJ25													
3D	VREFB3DN0	VREFB3DN0	VREFB3DN0				AJ23													
4A	VREFB4AN0	VREFB4AN0	VREFB4AN0				AJ8													
4B	VREFB4BN0	VREFB4BN0	VREFB4BN0				AJ11													
4C	VREFB4CN0	VREFB4CN0	VREFB4CN0				AJ14													
4D	VREFB4DN0	VREFB4DN0	VREFB4DN0				AJ16													
7A	VREFB7AN0	VREFB7AN0	VREFB7AN0				L7													
7B	VREFB7BN0	VREFB7BN0	VREFB7BN0				L10													
7C	VREFB7CN0	VREFB7CN0	VREFB7CN0				L14													
7D	VREFB7DN0	VREFB7DN0	VREFB7DN0				L17													
8A	VREFB8AN0	VREFB8AN0	VREFB8AN0				L32													
8B	VREFB8BN0	VREFB8BN0	VREFB8BN0				L29													
8C	VREFB8CN0	VREFB8CN0	VREFB8CN0				L25													
8D	VREFB8DN0	VREFB8DN0	VREFB8DN0				L22													
		VCCH_GXBL0					AE35													
		VCCH_GXBL1					AA35													
		VCCH_GXBL2					U35													
		VCCH_GXBR0					AE5													
		VCCH_GXBR1					AA5													
		VCCH_GXBR2					U5													
		VCCR_GXBL0					AG34													
		VCCR_GXBL1					AC34													
		VCCR_GXBL2					W34													
		VCCR_GXBR0					AG6													
		VCCR_GXBR1					AC6													
		VCCR_GXBR2					W6													
		VCCT_GXBL0					AE33													
		VCCT_GXBL0					AF33													
		VCCT_GXBL1					AA33													
		VCCT_GXBL1					AB33													
		VCCT_GXBL2					U33													
		VCCT_GXBL2					V33													
		VCCT_GXBR0					AE7													
		VCCT_GXBR0					AF7													
		VCCT_GXBR1					AA7													
		VCCT_GXBR1					AB7													
		VCCT_GXBR2					U7													
		VCCT_GXBR2					V7													
		VCCHIP_L					AA24													
		VCCHIP_L					U24													
		VCCHIP_L					V24													
		VCCHIP_L					W24													
		VCCHIP_L					W25													
		VCCHIP_L					Y24													
		VCCHIP_R					AA16													
		VCCHIP_R					U16													
		VCCHIP_R					V16													
		VCCHIP_R					W15													
		VCCHIP_R					W16													
		VCCHIP_R					Y16													
		RREF_BL					AW36													
		RREF_BR					AW4													
		RREF_TL					B39													
		RREF_TR					B1													
		VCCA_FPLL					AL32													
		VCCA_FPLL					AG20													
		VCCA_FPLL					AK8													
		VCCA_FPLL					J8													
		VCCA_FPLL					P20													
		VCCA_FPLL					J32													
		VCCA_FPLL					AD29													
		VCCA_FPLL					W29													
		VCCA_FPLL					AD11													
		VCCA_FPLL					W11													
		VCCA_GXBL0					AD35													
		VCCA_GXBL1					Y35													
		VCCA_GXBL2					T35													
		VCCA_GXBR0					AD5													
		VCCA_GXBR1					Y5													
		VCCA_GXBR2					T5													
		VCCHSSI_L					V26													
		VCCHSSI_L					V27													
		VCCHSSI_L					W26													
		VCCHSSI_L					W27													
		VCCHSSI_L					Y26													
		VCCHSSI_R					V14													
		VCCHSSI_R					W13													
		VCCHSSI_R					W14													
		VCCHSSI_R					Y13													
		VCCHSSI_R					Y14													
		VCCD_FPLL					AM32													
		VCCD_FPLL					AF20													
		VCCD_FPLL					AL8													
		VCCD_FPLL					H8													
		VCCD_FPLL					P21													
		VCCD_FPLL					H32													
		VCCD_FPLL					AC29													
		VCCD_FPLL					Y29													
		VCCD_FPLL					AC11													
		VCCD_FPLL					Y11													
		VCC_AUX					AG11													
		VCC_AUX					AG29													
		VCC_AUX					AK20													
		VCC_AUX					J20													
		VCC_AUX					N11													
		VCC_AUX					N29													
Notes:																		
"(1) For more information about pin definition and pin connection guidelines, refer to the"									
Stratix V Device Family Pin Connection Guidelines.													
"(2) The GXB_REFCLK pin is not supported in the current Quartus II software version, but will be supported in the future Quartus II software release version. "																				

"Pin Information for the Stratix® V 5SGXA7 Device
 Version 1.2 
Note (1)"													
Bank Number	VREF	Pin Name/Function (2)	Optional Function(s)	Configuration Function	Dedicated Tx/Rx Channel	Emulated LVDS Output Channel	F1517	DQS for X4	DQS for X8/X9 	DQS for X16/ X18	DQS for X32/ X36 									
GXB_L3		REFCLK7Lp					N31													
GXB_L3		REFCLK7Ln					N32													
GXB_L3		GXB_TX_L23n					C37													
GXB_L3		GXB_TX_L23p					C36													
GXB_L3		"GXB_RX_L23n,GXB_REFCLK_L23n"					B39													
GXB_L3		"GXB_RX_L23p,GXB_REFCLK_L23p"					B38													
GXB_L3		GXB_TX_L22n					E37													
GXB_L3		GXB_TX_L22p					E36													
GXB_L3		"GXB_RX_L22n,GXB_REFCLK_L22n"					D39													
GXB_L3		"GXB_RX_L22p,GXB_REFCLK_L22p"					D38													
GXB_L3		GXB_TX_L21n					G37													
GXB_L3		GXB_TX_L21p					G36													
GXB_L3		"GXB_RX_L21n,GXB_REFCLK_L21n"					F39													
GXB_L3		"GXB_RX_L21p,GXB_REFCLK_L21p"					F38													
GXB_L3		GXB_TX_L20n					J37													
GXB_L3		GXB_TX_L20p					J36													
GXB_L3		"GXB_RX_L20n,GXB_REFCLK_L20n"					H39													
GXB_L3		"GXB_RX_L20p,GXB_REFCLK_L20p"					H38													
GXB_L3		GXB_TX_L19n					K35													
GXB_L3		GXB_TX_L19p					K34													
GXB_L3		"GXB_RX_L19n,GXB_REFCLK_L19n"					K39													
GXB_L3		"GXB_RX_L19p,GXB_REFCLK_L19p"					K38													
GXB_L3		GXB_TX_L18n					M35													
GXB_L3		GXB_TX_L18p					M34													
GXB_L3		"GXB_RX_L18n,GXB_REFCLK_L18n"					L37													
GXB_L3		"GXB_RX_L18p,GXB_REFCLK_L18p"					L36													
GXB_L3		REFCLK6Lp					R32													
GXB_L3		REFCLK6Ln					R33													
GXB_L2		REFCLK5Lp					U31													
GXB_L2		REFCLK5Ln					U32													
GXB_L2		GXB_TX_L17n					N37													
GXB_L2		GXB_TX_L17p					N36													
GXB_L2		"GXB_RX_L17n,GXB_REFCLK_L17n"					M39													
GXB_L2		"GXB_RX_L17p,GXB_REFCLK_L17p"					M38													
GXB_L2		GXB_TX_L16n					P35													
GXB_L2		GXB_TX_L16p					P34													
GXB_L2		"GXB_RX_L16n,GXB_REFCLK_L16n"					P39													
GXB_L2		"GXB_RX_L16p,GXB_REFCLK_L16p"					P38													
GXB_L2		GXB_TX_L15n					R37													
GXB_L2		GXB_TX_L15p					R36													
GXB_L2		"GXB_RX_L15n,GXB_REFCLK_L15n"					T39													
GXB_L2		"GXB_RX_L15p,GXB_REFCLK_L15p"					T38													
GXB_L2		GXB_TX_L14n					T35													
GXB_L2		GXB_TX_L14p					T34													
GXB_L2		"GXB_RX_L14n,GXB_REFCLK_L14n"					U37													
GXB_L2		"GXB_RX_L14p,GXB_REFCLK_L14p"					U36													
GXB_L2		GXB_TX_L13n					V35													
GXB_L2		GXB_TX_L13p					V34													
GXB_L2		"GXB_RX_L13n,GXB_REFCLK_L13n"					V39													
GXB_L2		"GXB_RX_L13p,GXB_REFCLK_L13p"					V38													
GXB_L2		GXB_TX_L12n					W37													
GXB_L2		GXB_TX_L12p					W36													
GXB_L2		"GXB_RX_L12n,GXB_REFCLK_L12n"					Y39													
GXB_L2		"GXB_RX_L12p,GXB_REFCLK_L12p"					Y38													
GXB_L2		REFCLK4Lp					W32													
GXB_L2		REFCLK4Ln					W33													
GXB_L1		REFCLK3Lp					AA31													
GXB_L1		REFCLK3Ln					AA32													
GXB_L1		GXB_TX_L11n					Y35													
GXB_L1		GXB_TX_L11p					Y34													
GXB_L1		"GXB_RX_L11n,GXB_REFCLK_L11n"					AA37													
GXB_L1		"GXB_RX_L11p,GXB_REFCLK_L11p"					AA36													
GXB_L1		GXB_TX_L10n					AB35													
GXB_L1		GXB_TX_L10p					AB34													
GXB_L1		"GXB_RX_L10n,GXB_REFCLK_L10n"					AB39													
GXB_L1		"GXB_RX_L10p,GXB_REFCLK_L10p"					AB38													
GXB_L1		GXB_TX_L9n					AC37													
GXB_L1		GXB_TX_L9p					AC36													
GXB_L1		"GXB_RX_L9n,GXB_REFCLK_L9n"					AD39													
GXB_L1		"GXB_RX_L9p,GXB_REFCLK_L9p"					AD38													
GXB_L1		GXB_TX_L8n					AD35													
GXB_L1		GXB_TX_L8p					AD34													
GXB_L1		"GXB_RX_L8n,GXB_REFCLK_L8n"					AF39													
GXB_L1		"GXB_RX_L8p,GXB_REFCLK_L8p"					AF38													
GXB_L1		GXB_TX_L7n					AF35													
GXB_L1		GXB_TX_L7p					AF34													
GXB_L1		"GXB_RX_L7n,GXB_REFCLK_L7n"					AE37													
GXB_L1		"GXB_RX_L7p,GXB_REFCLK_L7p"					AE36													
GXB_L1		GXB_TX_L6n					AG37													
GXB_L1		GXB_TX_L6p					AG36													
GXB_L1		"GXB_RX_L6n,GXB_REFCLK_L6n"					AH39													
GXB_L1		"GXB_RX_L6p,GXB_REFCLK_L6p"					AH38													
GXB_L1		REFCLK2Lp					AC32													
GXB_L1		REFCLK2Ln					AC33													
GXB_L0		REFCLK1Lp					AE31													
GXB_L0		REFCLK1Ln					AE32													
GXB_L0		GXB_TX_L5n					AH35													
GXB_L0		GXB_TX_L5p					AH34													
GXB_L0		"GXB_RX_L5n,GXB_REFCLK_L5n"					AK39													
GXB_L0		"GXB_RX_L5p,GXB_REFCLK_L5p"					AK38													
GXB_L0		GXB_TX_L4n					AK35													
GXB_L0		GXB_TX_L4p					AK34													
GXB_L0		"GXB_RX_L4n,GXB_REFCLK_L4n"					AJ37													
GXB_L0		"GXB_RX_L4p,GXB_REFCLK_L4p"					AJ36													
GXB_L0		GXB_TX_L3n					AL37													
GXB_L0		GXB_TX_L3p					AL36													
GXB_L0		"GXB_RX_L3n,GXB_REFCLK_L3n"					AM39													
GXB_L0		"GXB_RX_L3p,GXB_REFCLK_L3p"					AM38													
GXB_L0		GXB_TX_L2n					AN37													
GXB_L0		GXB_TX_L2p					AN36													
GXB_L0		"GXB_RX_L2n,GXB_REFCLK_L2n"					AP39													
GXB_L0		"GXB_RX_L2p,GXB_REFCLK_L2p"					AP38													
GXB_L0		GXB_TX_L1n					AR37													
GXB_L0		GXB_TX_L1p					AR36													
GXB_L0		"GXB_RX_L1n,GXB_REFCLK_L1n"					AT39													
GXB_L0		"GXB_RX_L1p,GXB_REFCLK_L1p"					AT38													
GXB_L0		GXB_TX_L0n					AU37													
GXB_L0		GXB_TX_L0p					AU36													
GXB_L0		"GXB_RX_L0n,GXB_REFCLK_L0n"					AV39													
GXB_L0		"GXB_RX_L0p,GXB_REFCLK_L0p"					AV38													
GXB_L0		REFCLK0Lp					AG32													
GXB_L0		REFCLK0Ln					AG33													
3A		nCONFIG		nCONFIG			U26													
3A		TRST		TRST			U27													
3A		TMS		TMS			AU34													
3A		TCK		TCK			AV34													
3A		TDI		TDI			AU33													
3A		TDO		TDO			AM33													
3A		nCSO		nCSO			V29													
3A		AS_DATA3		AS_DATA3			W28													
3A		AS_DATA2		AS_DATA2			U29													
3A		AS_DATA1		AS_DATA1			W29													
3A		"AS_DATA0,ASDO"		"AS_DATA0,ASDO"			T27													
3A		DCLK		DCLK			U28													
3A	VREFB3AN0	IO		CLKUSR	DIFFIO_TX_B1n	DIFFOUT_B1n	AN34	DQ1B	DQ1B											
3A	VREFB3AN0	IO		CRC_ERROR	DIFFIO_TX_B1p	DIFFOUT_B1p	AM34	DQ1B	DQ1B											
3A	VREFB3AN0	IO	RZQ_0		DIFFIO_RX_B2n	DIFFOUT_B2n	AR34	DQSn1B	DQ1B											
3A	VREFB3AN0	IO		DEV_OE	DIFFIO_RX_B2p	DIFFOUT_B2p	AP34	DQS1B	DQ1B/CQn1B											
3A	VREFB3AN0	IO		DEV_CLRn	DIFFIO_TX_B3n	DIFFOUT_B3n	AP33	DQ1B	DQ1B											
3A	VREFB3AN0	IO		INIT_DONE	DIFFIO_TX_B3p	DIFFOUT_B3p	AN33	DQ1B	DQ1B											
3A	VREFB3AN0	IO		nCEO	DIFFIO_RX_B4n	DIFFOUT_B4n	AT33	DQSn2B	DQSn1B/DQ1B											
3A	VREFB3AN0	IO		DATA0	DIFFIO_RX_B4p	DIFFOUT_B4p	AR33	DQS2B	DQS1B/CQ1B											
3A	VREFB3AN0	IO		DATA1	DIFFIO_TX_B5n	DIFFOUT_B5n	AU32	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA2	DIFFIO_TX_B5p	DIFFOUT_B5p	AT32	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA3	DIFFIO_RX_B6n	DIFFOUT_B6n	AW32	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA4	DIFFIO_RX_B6p	DIFFOUT_B6p	AV32	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA5	DIFFIO_TX_B7n	DIFFOUT_B7n	AM32	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA6	DIFFIO_TX_B7p	DIFFOUT_B7p	AL31	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA7	DIFFIO_RX_B8n	DIFFOUT_B8n	AN32	DQSn3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA8	DIFFIO_RX_B8p	DIFFOUT_B8p	AN31	DQS3B	DQ2B/CQn2B	DQ1B										
3A	VREFB3AN0	IO		DATA9	DIFFIO_TX_B9n	DIFFOUT_B9n	AM31	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA10	DIFFIO_TX_B9p	DIFFOUT_B9p	AL30	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA11	DIFFIO_RX_B10n	DIFFOUT_B10n	AK30	DQSn4B	DQSn2B/DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA12	DIFFIO_RX_B10p	DIFFOUT_B10p	AJ30	DQS4B	DQS2B/CQ2B	DQ1B/CQn1B										
3A	VREFB3AN0	IO		DATA13	DIFFIO_TX_B11n	DIFFOUT_B11n	AJ29	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA14	DIFFIO_TX_B11p	DIFFOUT_B11p	AJ28	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA15	DIFFIO_RX_B12n	DIFFOUT_B12n	AM29	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA16	DIFFIO_RX_B12p	DIFFOUT_B12p	AL29	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA17	DIFFIO_TX_B13n	DIFFOUT_B13n	AT30	DQ5B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA18	DIFFIO_TX_B13p	DIFFOUT_B13p	AR30	DQ5B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA19	DIFFIO_RX_B14n	DIFFOUT_B14n	AW31	DQSn5B	DQ3B	DQSn1B/DQ1B										
3A	VREFB3AN0	IO		DATA20	DIFFIO_RX_B14p	DIFFOUT_B14p	AV31	DQS5B	DQ3B/CQn3B	DQS1B/CQ1B										
3A	VREFB3AN0	IO		DATA21	DIFFIO_TX_B15n	DIFFOUT_B15n	AU31	DQ5B	DQ3B	DQ1B										
